Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_33_segment_Lt Parietal	1: RTSTRUCT: ANON_33_segment_Rt Cerebellar
diagnostics	Versions	PyRadiomics	v3.0.1.post15+g2791e23	v3.0.1.post15+g2791e23
diagnostics	Versions	Numpy	1.23.4	1.23.4
diagnostics	Versions	SimpleITK	2.2.0rc2.dev368	2.2.0rc2.dev368
diagnostics	Versions	PyWavelet	1.4.1	1.4.1
diagnostics	Versions	Python	3.9.10	3.9.10
diagnostics	Configuration	Settings	{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': True, 'normalizeScale': 100, 'removeOutliers': 3, 'resampledPixelSpacing': [1, 1, 1], 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25, 'voxelArrayShift': 300, 'correctMask': True}	{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': True, 'normalizeScale': 100, 'removeOutliers': 3, 'resampledPixelSpacing': [1, 1, 1], 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25, 'voxelArrayShift': 300, 'correctMask': True}
diagnostics	Configuration	EnabledImageTypes	{'Original': {}, 'Exponential': {}, 'Square': {}, 'SquareRoot': {}, 'Logarithm': {}, 'Gradient': {}, 'LBP2D': {}, 'LBP3D': {}, 'LoG': {'sigma': [1.0, 2.0, 3.0, 4.0, 5.0]}, 'Wavelet': {}}	{'Original': {}, 'Exponential': {}, 'Square': {}, 'SquareRoot': {}, 'Logarithm': {}, 'Gradient': {}, 'LBP2D': {}, 'LBP3D': {}, 'LoG': {'sigma': [1.0, 2.0, 3.0, 4.0, 5.0]}, 'Wavelet': {}}
diagnostics	Image-original	Hash	5d374f4b5f257e6c69d03c52df796e0135012ee6	5d374f4b5f257e6c69d03c52df796e0135012ee6
diagnostics	Image-original	Dimensionality	3D	3D
diagnostics	Image-original	Spacing	(0.9722222089767505, 0.9722222089767504, 2.212962962962961)	(0.9722222089767505, 0.9722222089767504, 2.212962962962961)
diagnostics	Image-original	Size	(288, 288, 109)	(288, 288, 109)
diagnostics	Image-original	Mean	46.90821927384189	46.90821927384189
diagnostics	Image-original	Minimum	0.0	0.0
diagnostics	Image-original	Maximum	1040.0	1040.0
diagnostics	Mask-original	Hash	dd08f37810edc1dcb0f1b25f5886e7e7994d32ab	be46a64e2bc446d07d554a1137d8ec73bd978b2e
diagnostics	Mask-original	Spacing	(0.9722222089767505, 0.9722222089767504, 2.212962962962961)	(0.9722222089767505, 0.9722222089767504, 2.212962962962961)
diagnostics	Mask-original	Size	(288, 288, 109)	(288, 288, 109)
diagnostics	Mask-original	BoundingBox	(184, 181, 71, 27, 37, 7)	(110, 215, 68, 26, 23, 3)
diagnostics	Mask-original	VoxelNum	2727	956
diagnostics	Mask-original	VolumeNum	1	1
diagnostics	Mask-original	CenterOfMassIndex	(200.72460579391273, 201.72533920058672, 73.8932893289329)	(122.8326359832636, 226.09832635983264, 69.38493723849372)
diagnostics	Mask-original	CenterOfMass	(47.18713097101488, 41.82975246123755, 6.6681085307629075)	(-27.444940186081084, 67.00187814846078, -7.196568353680306)
diagnostics	Image-interpolated	Spacing	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)
diagnostics	Image-interpolated	Size	(38, 48, 27)	(37, 34, 19)
diagnostics	Image-interpolated	Mean	143.56000206624523	112.18297664419427
diagnostics	Image-interpolated	Minimum	-96.37281243048248	-91.95148914978145
diagnostics	Image-interpolated	Maximum	380.57868478898183	360.4173992654306
diagnostics	Mask-interpolated	Spacing	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)
diagnostics	Mask-interpolated	Size	(38, 48, 27)	(37, 34, 19)
diagnostics	Mask-interpolated	BoundingBox	(6, 6, 6, 26, 36, 16)	(6, 6, 6, 25, 22, 7)
diagnostics	Mask-interpolated	VoxelNum	5830	1793
diagnostics	Mask-interpolated	VolumeNum	1	1
diagnostics	Mask-interpolated	CenterOfMassIndex	(22.131217838765007, 26.121097770154375, 13.127272727272727)	(18.315672058003347, 16.74010039040714, 10.137200223089794)
diagnostics	Mask-interpolated	CenterOfMass	(47.18352499516387, 41.84307858621813, 6.66677381056418)	(-27.534379047631287, 66.94061931489912, -7.225817030346748)
diagnostics	Mask-interpolated	Mean	241.4734225705461	97.48132083594744
diagnostics	Mask-interpolated	Minimum	-63.12622621077983	-39.288742203784146
diagnostics	Mask-interpolated	Maximum	380.57868478898183	347.01925700633177
original	shape	Elongation	0.5890353938034221	0.8302644530102055
original	shape	Flatness	0.45239064543180646	0.2530058019507556
original	shape	LeastAxisLength	15.143455669501355	6.048732889780874
original	shape	MajorAxisLength	33.47429002438134	23.907486876360977
original	shape	Maximum2DDiameterColumn	26.92582403567252	25.179356624028344
original	shape	Maximum2DDiameterRow	33.015148038438355	21.213203435596427
original	shape	Maximum2DDiameterSlice	41.182520563948	26.248809496813376
original	shape	Maximum3DDiameter	41.19465984809196	26.739483914241877
original	shape	MeshVolume	5799.25	1772.5416666666667
original	shape	MinorAxisLength	19.717541606801426	19.849536514250513
original	shape	Sphericity	0.6594215709892162	0.6069618108082316
original	shape	SurfaceArea	2367.2031437814276	1166.9539712893106
original	shape	SurfaceVolumeRatio	0.4081912564178864	0.6583506572704791
original	shape	VoxelVolume	5830.0	1793.0
original	firstorder	10Percentile	147.53884444880063	5.157296381098523
original	firstorder	90Percentile	310.9765975803159	193.79510538991553
original	firstorder	Energy	1737111932.4782653	293078340.38930607
original	firstorder	Entropy	3.308243457934001	3.5135635545584014
original	firstorder	InterquartileRange	101.30090121000671	109.5655145988582
original	firstorder	Kurtosis	3.7986739356582286	2.879874438338482
original	firstorder	Maximum	380.57868478898183	347.01925700633177
original	firstorder	MeanAbsoluteDeviation	56.41056589348436	60.55179431386231
original	firstorder	Mean	241.4734225705461	97.48132083594744
original	firstorder	Median	257.46634420321215	96.09927009355059
original	firstorder	Minimum	-63.12622621077983	-39.288742203784146
original	firstorder	Range	443.70491099976164	386.3079992101159
original	firstorder	RobustMeanAbsoluteDeviation	41.498435082074565	44.78202242145447
original	firstorder	RootMeanSquared	545.8579305611285	404.29811549886307
original	firstorder	Skewness	-0.9730762177531509	0.501291911995735
original	firstorder	TotalEnergy	1737111932.4782653	293078340.38930607
original	firstorder	Uniformity	0.12310430758276968	0.09860836387649932
original	firstorder	Variance	4767.413006216561	5465.5657824425925
original	glcm	Autocorrelation	183.69783831467595	45.492559854849304
original	glcm	JointAverage	13.38616755347973	6.177223732375014
original	glcm	ClusterProminence	2399.0764048494857	2775.4683969625785
original	glcm	ClusterShade	-125.58044893309686	85.61300349630493
original	glcm	ClusterTendency	23.470081962777687	32.300047556167016
original	glcm	Contrast	5.461664732805419	2.981069839849132
original	glcm	Correlation	0.620577565195532	0.8308196562607583
original	glcm	DifferenceAverage	1.6345683343080202	1.2672153825371326
original	glcm	DifferenceEntropy	2.4052088086699586	2.047694524826458
original	glcm	DifferenceVariance	2.6883534957950044	1.3280146335981289
original	glcm	JointEnergy	0.027602414998381484	0.021098591699584203
original	glcm	JointEntropy	6.0312292248161805	6.050280792293423
original	glcm	Imc1	-0.1331364663339346	-0.26915145893017506
original	glcm	Imc2	0.727276354302661	0.9146532715688156
original	glcm	Idm	0.4772498751650628	0.5206376725308053
original	glcm	Idmn	0.9858967739675075	0.9888555113075944
original	glcm	Id	0.5314178330023714	0.5665588762047963
original	glcm	Idn	0.9262211355084566	0.930610328956206
original	glcm	InverseVariance	0.40818846417149063	0.4558917719790812
original	glcm	MaximumProbability	0.08350576012371035	0.04739368366392415
original	glcm	SumEntropy	4.091434862689121	4.3893324633150845
original	glcm	SumSquares	7.232936673895777	8.820279349004034
original	glrlm	GrayLevelNonUniformity	506.5044347982999	136.25195147887752
original	glrlm	GrayLevelNonUniformityNormalized	0.11149723966902475	0.09708743442200199
original	glrlm	GrayLevelVariance	8.162584252276256	8.959895930551241
original	glrlm	HighGrayLevelRunEmphasis	174.8226341744288	51.93432049320746
original	glrlm	LongRunEmphasis	2.2610897432737938	2.1428670803732635
original	glrlm	LongRunHighGrayLevelEmphasis	437.783405356708	97.22060585638452
original	glrlm	LongRunLowGrayLevelEmphasis	0.016260331086772637	0.13873581476523048
original	glrlm	LowGrayLevelRunEmphasis	0.008981345390638561	0.057890204684968846
original	glrlm	RunEntropy	4.302166951133032	4.437801782941431
original	glrlm	RunLengthNonUniformity	3076.7219521360753	930.7807831790761
original	glrlm	RunLengthNonUniformityNormalized	0.6712998591688534	0.6558876119569941
original	glrlm	RunPercentage	0.7786911202005542	0.7821013342485735
original	glrlm	RunVariance	0.5668299836627363	0.45692027878303626
original	glrlm	ShortRunEmphasis	0.8441926236390194	0.8348387630260883
original	glrlm	ShortRunHighGrayLevelEmphasis	144.193095731242	44.625820701157245
original	glrlm	ShortRunLowGrayLevelEmphasis	0.00795962810827439	0.04680794965853981
original	glszm	GrayLevelNonUniformity	46.19438877755511	10.507692307692308
original	glszm	GrayLevelNonUniformityNormalized	0.09257392540592206	0.08082840236686391
original	glszm	GrayLevelVariance	11.374010546142385	12.454437869822486
original	glszm	HighGrayLevelZoneEmphasis	130.57314629258516	80.2
original	glszm	LargeAreaEmphasis	6142.701402805611	1506.6076923076923
original	glszm	LargeAreaHighGrayLevelEmphasis	1374593.0801603207	51783.6
original	glszm	LargeAreaLowGrayLevelEmphasis	28.478372915140334	100.68258094186015
original	glszm	LowGrayLevelZoneEmphasis	0.017865635995864503	0.07006350280579657
original	glszm	SizeZoneNonUniformity	130.15430861723448	26.630769230769232
original	glszm	SizeZoneNonUniformityNormalized	0.260830277790049	0.20485207100591715
original	glszm	SmallAreaEmphasis	0.5238634861769558	0.4465755353824975
original	glszm	SmallAreaHighGrayLevelEmphasis	70.89467090659268	37.05607879550072
original	glszm	SmallAreaLowGrayLevelEmphasis	0.008938603948416501	0.0256424697966604
original	glszm	ZoneEntropy	6.120277282093796	5.953830386716239
original	glszm	ZonePercentage	0.0855917667238422	0.07250418293363078
original	glszm	ZoneVariance	6006.200344576929	1316.3799408284024
original	gldm	DependenceEntropy	6.828141902962312	6.919506725668614
original	gldm	DependenceNonUniformity	466.8442538593482	155.117122141662
original	gldm	DependenceNonUniformityNormalized	0.08007620134808717	0.0865126169222878
original	gldm	DependenceVariance	17.235211024775737	12.118917560358202
original	gldm	GrayLevelNonUniformity	717.6981132075472	176.8047964305633
original	gldm	GrayLevelVariance	7.754592263944994	8.7868661949597
original	gldm	HighGrayLevelEmphasis	181.13979416809605	49.69548243167875
original	gldm	LargeDependenceEmphasis	62.852144082332764	56.54601226993865
original	gldm	LargeDependenceHighGrayLevelEmphasis	13388.247855917667	2240.6781929726717
original	gldm	LargeDependenceLowGrayLevelEmphasis	0.3396008578074459	4.2126240850024255
original	gldm	LowGrayLevelEmphasis	0.008333551295823647	0.06028620477744718
original	gldm	SmallDependenceEmphasis	0.09214881728462627	0.07596737140216978
original	gldm	SmallDependenceHighGrayLevelEmphasis	13.46262467665402	5.399179594978362
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.0012718030786585484	0.004079041445122862
original	ngtdm	Busyness	1.957089510702826	1.3885062064456615
original	ngtdm	Coarseness	0.0015548408232688316	0.008326342450717528
original	ngtdm	Complexity	178.22665534096924	79.15400198169331
original	ngtdm	Contrast	0.0480503292005436	0.05544477999067716
original	ngtdm	Strength	0.29396923558771004	0.8123146695285086
exponential	firstorder	10Percentile	10.008299742558064	1.0878948714524632
exponential	firstorder	90Percentile	128.38674525735493	23.702323445902152
exponential	firstorder	Energy	795803426.238249	175034266.66294834
exponential	firstorder	Entropy	2.7042595073719005	0.6268582933216562
exponential	firstorder	InterquartileRange	83.25377190729097	8.67963490298118
exponential	firstorder	Kurtosis	3.6492489910508157	51.57202979927718
exponential	firstorder	Maximum	380.578684788982	289.57372441974
exponential	firstorder	MeanAbsoluteDeviation	42.609084277032984	11.495194603502316
exponential	firstorder	Mean	66.03556314512994	11.494025369146206
exponential	firstorder	Median	55.680569028208495	4.805399291930096
exponential	firstorder	Minimum	0.373236509938763	0.5263627515078079
exponential	firstorder	Range	380.20544827904325	289.0473616682322
exponential	firstorder	RobustMeanAbsoluteDeviation	33.273752586915656	4.244481867571982
exponential	firstorder	RootMeanSquared	369.4610200330813	312.4434285999051
exponential	firstorder	Skewness	0.8070923437335975	6.145571993783588
exponential	firstorder	TotalEnergy	795803426.238249	175034266.66294834
exponential	firstorder	Uniformity	0.18130060107858742	0.8304268723041113
exponential	firstorder	Variance	2519.411836912479	592.3682345896942
exponential	glcm	Autocorrelation	12.86594134420209	1.7311176889406295
exponential	glcm	JointAverage	3.283591780803936	1.173756639261371
exponential	glcm	ClusterProminence	415.7760315178185	227.59216157602745
exponential	glcm	ClusterShade	21.205791648959753	19.29191629621529
exponential	glcm	ClusterTendency	12.026937828369254	2.076322842207589
exponential	glcm	Contrast	3.7058640588715943	0.6642890806779604
exponential	glcm	Correlation	0.5283150774826961	0.4981766135272113
exponential	glcm	DifferenceAverage	1.307657186572528	0.19329561142254395
exponential	glcm	DifferenceEntropy	2.1921793742723876	0.6542189663827495
exponential	glcm	DifferenceVariance	1.9127420234309227	0.6257626925352746
exponential	glcm	JointEnergy	0.050083607063594944	0.7786321606477812
exponential	glcm	JointEntropy	5.115879997885615	0.9829367755550665
exponential	glcm	Imc1	-0.13141113149282263	-0.2572189510995045
exponential	glcm	Imc2	0.6772015770773382	0.49163201146326857
exponential	glcm	Idm	0.5482349321532607	0.9350260254719361
exponential	glcm	Idmn	0.9864577088327179	0.9962776371764975
exponential	glcm	Id	0.5950630652952046	0.9396581974230067
exponential	glcm	Idn	0.9300500126228611	0.9871270516773776
exponential	glcm	InverseVariance	0.3722941033783433	0.07349716974514547
exponential	glcm	MaximumProbability	0.15375278931704395	0.8812544629606011
exponential	glcm	SumEntropy	3.5843542351983433	0.8220422141661753
exponential	glcm	SumSquares	3.9332004718102116	0.6851529807213873
exponential	glrlm	GrayLevelNonUniformity	653.7230839436363	311.61557387238753
exponential	glrlm	GrayLevelNonUniformityNormalized	0.15976567153851182	0.5438399871143681
exponential	glrlm	GrayLevelVariance	4.202384163948211	2.5231825674027304
exponential	glrlm	HighGrayLevelRunEmphasis	15.919852118018854	5.48651319320803
exponential	glrlm	LongRunEmphasis	3.2854544855544083	31.219041113719165
exponential	glrlm	LongRunHighGrayLevelEmphasis	36.88218937911557	36.52918473986209
exponential	glrlm	LongRunLowGrayLevelEmphasis	1.561777475746724	30.84780745150518
exponential	glrlm	LowGrayLevelRunEmphasis	0.2969296819460699	0.7555038910955283
exponential	glrlm	RunEntropy	3.9825511726453984	3.4917108538941317
exponential	glrlm	RunLengthNonUniformity	2456.1961130458567	145.72383625054155
exponential	glrlm	RunLengthNonUniformityNormalized	0.5909833566002826	0.26292010999042764
exponential	glrlm	RunPercentage	0.6996173637683073	0.3004847912823373
exponential	glrlm	RunVariance	1.114569104732303	14.703445303642944
exponential	glrlm	ShortRunEmphasis	0.7936368012918519	0.4393418196644019
exponential	glrlm	ShortRunHighGrayLevelEmphasis	13.722945591842697	4.748781157828346
exponential	glrlm	ShortRunLowGrayLevelEmphasis	0.20396708905464886	0.2204320541867887
exponential	glszm	GrayLevelNonUniformity	38.919463087248324	5.444444444444445
exponential	glszm	GrayLevelNonUniformityNormalized	0.13060222512499436	0.12098765432098765
exponential	glszm	GrayLevelVariance	7.431422008017657	8.284444444444444
exponential	glszm	HighGrayLevelZoneEmphasis	42.15436241610738	32.62222222222222
exponential	glszm	LargeAreaEmphasis	16753.42953020134	59136.955555555556
exponential	glszm	LargeAreaHighGrayLevelEmphasis	142330.12080536914	59495.311111111114
exponential	glszm	LargeAreaLowGrayLevelEmphasis	8564.01915423962	59065.11196885937
exponential	glszm	LowGrayLevelZoneEmphasis	0.09988528642205449	0.12773794476638395
exponential	glszm	SizeZoneNonUniformity	87.79194630872483	13.311111111111112
exponential	glszm	SizeZoneNonUniformityNormalized	0.29460384667357326	0.2958024691358025
exponential	glszm	SmallAreaEmphasis	0.5603806891693599	0.5474625795025694
exponential	glszm	SmallAreaHighGrayLevelEmphasis	27.49210301559799	25.652183626251716
exponential	glszm	SmallAreaLowGrayLevelEmphasis	0.04195715962906537	0.048938614181566926
exponential	glszm	ZoneEntropy	5.49336362070865	4.747191429566845
exponential	glszm	ZonePercentage	0.05111492281303602	0.02509760178471835
exponential	glszm	ZoneVariance	16370.688887887933	57549.375802469134
exponential	gldm	DependenceEntropy	6.576175299934696	3.7700969321413185
exponential	gldm	DependenceNonUniformity	354.2459691252144	290.8839933073062
exponential	gldm	DependenceNonUniformityNormalized	0.060762601908270056	0.16223312510167662
exponential	gldm	DependenceVariance	29.01156483440182	50.91970727085471
exponential	gldm	GrayLevelNonUniformity	1056.9825042881646	1488.9553820412716
exponential	gldm	GrayLevelVariance	4.0379646296290845	0.8098738074478772
exponential	gldm	HighGrayLevelEmphasis	14.001029159519726	2.2571109871723367
exponential	gldm	LargeDependenceEmphasis	106.62675814751286	419.07585052983825
exponential	gldm	LargeDependenceHighGrayLevelEmphasis	844.6421955403088	430.3865030674847
exponential	gldm	LargeDependenceLowGrayLevelEmphasis	64.54139083300873	417.0645675826929
exponential	gldm	LowGrayLevelEmphasis	0.3624031475718172	0.9250099176488674
exponential	gldm	SmallDependenceEmphasis	0.06315017047698955	0.022420874571965687
exponential	gldm	SmallDependenceHighGrayLevelEmphasis	2.0856548578129708	0.7197372340250009
exponential	gldm	SmallDependenceLowGrayLevelEmphasis	0.008751582859342659	0.00509715816419721
exponential	ngtdm	Busyness	13.413222571166271	5.069319387074882
exponential	ngtdm	Coarseness	0.0011949483588515914	0.009802028503396946
exponential	ngtdm	Complexity	144.65396011223763	11.803194903084387
exponential	ngtdm	Contrast	0.029411143449318763	0.00233978618936103
exponential	ngtdm	Strength	0.33811885441304956	2.7561684732116327
square	firstorder	10Percentile	57.19634920542196	0.4344832411859451
square	firstorder	90Percentile	254.10367998498634	104.203196479385
square	firstorder	Energy	1299467268.5813117	213873375.5317043
square	firstorder	Entropy	3.4958792036857806	2.2453763137910765
square	firstorder	InterquartileRange	131.66619422748764	53.89028954141671
square	firstorder	Kurtosis	2.01962307733113	8.9991116155252
square	firstorder	Maximum	380.5786847889819	334.11917676188847
square	firstorder	MeanAbsoluteDeviation	67.08961705491271	36.871435998365904
square	firstorder	Mean	165.73925270965736	41.53010849329212
square	firstorder	Median	174.1792727702184	25.62326272631468
square	firstorder	Minimum	0.004078987615720366	1.8876415987169247e-06
square	firstorder	Range	380.57460580136615	334.1191748742469
square	firstorder	RobustMeanAbsoluteDeviation	52.95088807076605	23.521387920880414
square	firstorder	RootMeanSquared	472.11564791412155	345.37286811818774
square	firstorder	Skewness	-0.25077793064334514	2.163026407760134
square	firstorder	TotalEnergy	1299467268.5813117	213873375.5317043
square	firstorder	Uniformity	0.10088758388768097	0.30816657329784386
square	firstorder	Variance	5980.133490820711	2639.603024743225
square	glcm	Autocorrelation	59.908147747590064	7.519250854582036
square	glcm	JointAverage	7.3774860761518575	2.2053741596870946
square	glcm	ClusterProminence	1939.6488384286954	1383.158371452139
square	glcm	ClusterShade	-64.67614982639692	95.83926553306863
square	glcm	ClusterTendency	29.03439161395677	12.313321686818453
square	glcm	Contrast	7.1486804360652485	1.6974089316302399
square	glcm	Correlation	0.6032675003581084	0.7538286852500189
square	glcm	DifferenceAverage	1.9286058973855928	0.67180077082408
square	glcm	DifferenceEntropy	2.588572892229765	1.6054176948156784
square	glcm	DifferenceVariance	3.269474992820599	1.235694074897676
square	glcm	JointEnergy	0.018484739319326315	0.21695238545062845
square	glcm	JointEntropy	6.470427696205287	3.6591662717168565
square	glcm	Imc1	-0.12507718698400588	-0.3075331925619557
square	glcm	Imc2	0.7240766517066899	0.8521757496734015
square	glcm	Idm	0.4288853638701196	0.7472356300696155
square	glcm	Idmn	0.9747937122077546	0.9920684406435379
square	glcm	Id	0.4932422905812665	0.7668411365988685
square	glcm	Idn	0.9010314401986561	0.9589117348094695
square	glcm	InverseVariance	0.36782053015868327	0.28429570891391687
square	glcm	MaximumProbability	0.07913398703511011	0.44330170046753775
square	glcm	SumEntropy	4.331067274127642	2.850172260942804
square	glcm	SumSquares	9.045768012505501	3.5026826546121725
square	glrlm	GrayLevelNonUniformity	441.8045395896719	185.19521321362834
square	glrlm	GrayLevelNonUniformityNormalized	0.09404218433177437	0.19216977700331273
square	glrlm	GrayLevelVariance	9.383674810640558	5.245197420419223
square	glrlm	HighGrayLevelRunEmphasis	59.05832938216473	14.577731674925499
square	glrlm	LongRunEmphasis	2.0834407822834766	7.34930025458549
square	glrlm	LongRunHighGrayLevelEmphasis	135.37960661426263	28.565342570404002
square	glrlm	LongRunLowGrayLevelEmphasis	0.16149467441569604	5.924120021726858
square	glrlm	LowGrayLevelRunEmphasis	0.06937445385254128	0.3677536126753707
square	glrlm	RunEntropy	4.34756100129019	4.112948666766386
square	glrlm	RunLengthNonUniformity	3367.343915438175	429.9006051880194
square	glrlm	RunLengthNonUniformityNormalized	0.7099046956219309	0.44602980910694334
square	glrlm	RunPercentage	0.8051326032458108	0.5326697842035264
square	glrlm	RunVariance	0.4966038796592493	3.562767900498609
square	glrlm	ShortRunEmphasis	0.8651480540756437	0.6891302789298763
square	glrlm	ShortRunHighGrayLevelEmphasis	50.662983485225475	12.983040194497345
square	glrlm	ShortRunLowGrayLevelEmphasis	0.05660440609403301	0.16807653120141983
square	glszm	GrayLevelNonUniformity	55.12935323383085	10.20754716981132
square	glszm	GrayLevelNonUniformityNormalized	0.09142512974101301	0.09629761480954076
square	glszm	GrayLevelVariance	10.726505669551633	10.52447490210039
square	glszm	HighGrayLevelZoneEmphasis	57.40961857379768	44.405660377358494
square	glszm	LargeAreaEmphasis	3236.6069651741295	8059.594339622641
square	glszm	LargeAreaHighGrayLevelEmphasis	267161.74958540633	12501.443396226416
square	glszm	LargeAreaLowGrayLevelEmphasis	75.4393285870387	7421.337211736652
square	glszm	LowGrayLevelZoneEmphasis	0.06568323889165231	0.10138650242889953
square	glszm	SizeZoneNonUniformity	153.4709784411277	29.20754716981132
square	glszm	SizeZoneNonUniformityNormalized	0.25451240205825487	0.2755428978284087
square	glszm	SmallAreaEmphasis	0.5177869057782095	0.539208139762775
square	glszm	SmallAreaHighGrayLevelEmphasis	30.4420924550062	28.102843043518913
square	glszm	SmallAreaLowGrayLevelEmphasis	0.02890379674289668	0.03767603884021672
square	glszm	ZoneEntropy	6.134190873271394	5.405703681747887
square	glszm	ZonePercentage	0.10343053173241852	0.05911879531511433
square	glszm	ZoneVariance	3143.130456066819	7773.473923104308
square	gldm	DependenceEntropy	6.943085853407464	5.910883704182392
square	gldm	DependenceNonUniformity	535.1142367066896	99.58114891243726
square	gldm	DependenceNonUniformityNormalized	0.09178631847456081	0.05553884490375753
square	gldm	DependenceVariance	15.861780051722766	64.31753590915157
square	gldm	GrayLevelNonUniformity	588.1746140651801	552.5426659230341
square	gldm	GrayLevelVariance	9.547485237827644	3.8751642767669647
square	gldm	HighGrayLevelEmphasis	60.445797598627784	9.162855549358618
square	gldm	LargeDependenceEmphasis	52.66483704974271	237.25543781372002
square	gldm	LargeDependenceHighGrayLevelEmphasis	3717.0663807890223	482.9553820412716
square	gldm	LargeDependenceLowGrayLevelEmphasis	5.516079604692972	208.14243579405655
square	gldm	LowGrayLevelEmphasis	0.07384780426652976	0.5661035618876548
square	gldm	SmallDependenceEmphasis	0.10853906444174367	0.05486744674874532
square	gldm	SmallDependenceHighGrayLevelEmphasis	6.286129005264698	2.22302389924146
square	gldm	SmallDependenceLowGrayLevelEmphasis	0.006249265173821165	0.006957961727173969
square	ngtdm	Busyness	5.351031362054254	4.573672300772065
square	ngtdm	Coarseness	0.0015260734143935691	0.006729603757373595
square	ngtdm	Complexity	136.04676899061408	54.231026466902954
square	ngtdm	Contrast	0.09998376151973241	0.020439543558480787
square	ngtdm	Strength	0.14266273635075072	1.5347042420452295
squareroot	firstorder	10Percentile	236.96020531330942	43.110129855296655
squareroot	firstorder	90Percentile	344.0218953510495	264.2859820343982
squareroot	firstorder	Energy	2104684201.1157327	402424453.1054593
squareroot	firstorder	Entropy	2.700915297038351	3.76935918446592
squareroot	firstorder	InterquartileRange	63.16568509120435	116.84343035359925
squareroot	firstorder	Kurtosis	16.78202716907371	3.5442738132176848
squareroot	firstorder	Maximum	380.57868478898183	353.6548855950447
squareroot	firstorder	MeanAbsoluteDeviation	38.99878167020607	73.61625004224176
squareroot	firstorder	Mean	298.359931904495	164.37759745560274
squareroot	firstorder	Median	313.02747898303755	186.10709013474926
squareroot	firstorder	Minimum	-154.99837465918907	-118.99725326871139
squareroot	firstorder	Range	535.5770594481709	472.6521388637561
squareroot	firstorder	RobustMeanAbsoluteDeviation	26.227657653242392	48.623453301457495
squareroot	firstorder	RootMeanSquared	600.8404920878525	473.75306911873355
squareroot	firstorder	Skewness	-2.7144176197472603	-0.8957146608726231
squareroot	firstorder	TotalEnergy	2104684201.1157327	402424453.1054593
squareroot	firstorder	Uniformity	0.2060946956212175	0.0885836317662198
squareroot	firstorder	Variance	2974.688823620729	8795.417480781742
squareroot	glcm	Autocorrelation	386.5356377538395	149.73763927108968
squareroot	glcm	JointAverage	19.59228533740696	11.735623290136344
squareroot	glcm	ClusterProminence	3068.7607130578117	8262.696835531258
squareroot	glcm	ClusterShade	-138.5549083817141	-259.9892120712166
squareroot	glcm	ClusterTendency	14.209189711920668	55.52938575717011
squareroot	glcm	Contrast	3.50747874599552	7.535977966647882
squareroot	glcm	Correlation	0.6017747300848881	0.7645599988547628
squareroot	glcm	DifferenceAverage	1.1234297792358776	1.8914678947789438
squareroot	glcm	DifferenceEntropy	2.0263532185036848	2.5607436017733107
squareroot	glcm	DifferenceVariance	2.198500196738128	3.7915432679137338
squareroot	glcm	JointEnergy	0.07929588425823815	0.01594097580356873
squareroot	glcm	JointEntropy	4.804825067167439	6.684935086325022
squareroot	glcm	Imc1	-0.15466226181666307	-0.25239983339068767
squareroot	glcm	Imc2	0.7135050003900604	0.9182781169831499
squareroot	glcm	Idm	0.5998154819944288	0.45014261149920204
squareroot	glcm	Idmn	0.9939168008727931	0.9826725101834202
squareroot	glcm	Id	0.6346498591244174	0.5075627557116109
squareroot	glcm	Idn	0.9565428702865545	0.9203270222675427
squareroot	glcm	InverseVariance	0.4060373557041752	0.395319072064202
squareroot	glcm	MaximumProbability	0.23133043817740628	0.049379946904511654
squareroot	glcm	SumEntropy	3.4496583818563544	4.767758939993372
squareroot	glcm	SumSquares	4.429167114479045	15.7663409309545
squareroot	glrlm	GrayLevelNonUniformity	624.8113964307112	122.7031633082203
squareroot	glrlm	GrayLevelNonUniformityNormalized	0.1602986527130325	0.08390671404637458
squareroot	glrlm	GrayLevelVariance	5.800714434301686	14.729298813413912
squareroot	glrlm	HighGrayLevelRunEmphasis	367.96483125876335	155.8759651900457
squareroot	glrlm	LongRunEmphasis	3.9012422652688814	1.8625279332766527
squareroot	glrlm	LongRunHighGrayLevelEmphasis	1585.3758583849424	310.5495675307218
squareroot	glrlm	LongRunLowGrayLevelEmphasis	0.011036198344336817	0.03408302008541767
squareroot	glrlm	LowGrayLevelRunEmphasis	0.003907093649880012	0.022147952666251223
squareroot	glrlm	RunEntropy	4.130081187102338	4.605037867601537
squareroot	glrlm	RunLengthNonUniformity	2258.241151440612	1030.974193156803
squareroot	glrlm	RunLengthNonUniformityNormalized	0.5713863901647295	0.6988826035222473
squareroot	glrlm	RunPercentage	0.6670668953687822	0.814964176927367
