Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_4_segment_Rt Parietal
logarithm	ngtdm	Coarseness	0.019197445409941328
logarithm	ngtdm	Complexity	1.063253399709478
logarithm	ngtdm	Contrast	0.022642077413772176
logarithm	ngtdm	Strength	0.07101601575581222
gradient	firstorder	10Percentile	21.048480987548828
gradient	firstorder	90Percentile	92.48924713134767
gradient	firstorder	Energy	49183932.91367127
gradient	firstorder	Entropy	2.111826021341827
gradient	firstorder	InterquartileRange	39.52452087402344
gradient	firstorder	Kurtosis	2.2992319844100364
gradient	firstorder	Maximum	126.03124237060547
gradient	firstorder	MeanAbsoluteDeviation	22.155767499578925
gradient	firstorder	Mean	52.78068111264372
gradient	firstorder	Median	47.371925354003906
gradient	firstorder	Minimum	9.037683486938477
gradient	firstorder	Range	116.99355888366699
gradient	firstorder	RobustMeanAbsoluteDeviation	16.529543526567927
gradient	firstorder	RootMeanSquared	353.76539757774015
gradient	firstorder	Skewness	0.46777678113895393
gradient	firstorder	TotalEnergy	49183932.91367127
gradient	firstorder	Uniformity	0.2602606685702076
gradient	firstorder	Variance	695.7475570357676
gradient	glcm	Autocorrelation	6.169029638837385
gradient	glcm	JointAverage	2.4148525609555977
gradient	glcm	ClusterProminence	24.752584022050357
gradient	glcm	ClusterShade	2.9126526130996973
gradient	glcm	ClusterTendency	2.914634775811401
gradient	glcm	Contrast	1.567376634449676
gradient	glcm	Correlation	0.3001755922358488
gradient	glcm	DifferenceAverage	0.9063092791928807
gradient	glcm	DifferenceEntropy	1.6992284780845321
gradient	glcm	DifferenceVariance	0.7411377617703359
gradient	glcm	JointEnergy	0.09019809674768141
gradient	glcm	JointEntropy	3.93414528207037
gradient	glcm	Imc1	-0.0561557325242149
gradient	glcm	Imc2	0.4424717638430598
gradient	glcm	Idm	0.6117540175763134
gradient	glcm	Idmn	0.9617979106008326
gradient	glcm	Id	0.6392462410575994
gradient	glcm	Idn	0.8814443934420806
gradient	glcm	InverseVariance	0.48735469699669953
gradient	glcm	MaximumProbability	0.20655028210169818
gradient	glcm	SumEntropy	2.7185373029195117
gradient	glcm	SumSquares	1.1205028525652694
gradient	glrlm	GrayLevelNonUniformity	68.04353170857455
gradient	glrlm	GrayLevelNonUniformityNormalized	0.237049171413999
gradient	glrlm	GrayLevelVariance	1.3290711239710142
gradient	glrlm	HighGrayLevelRunEmphasis	8.721459007491852
gradient	glrlm	LongRunEmphasis	2.4280020034601466
gradient	glrlm	LongRunHighGrayLevelEmphasis	16.887423268439797
gradient	glrlm	LongRunLowGrayLevelEmphasis	0.7111121321409055
gradient	glrlm	LowGrayLevelRunEmphasis	0.27622954250446485
gradient	glrlm	RunEntropy	3.2223061609762738
gradient	glrlm	RunLengthNonUniformity	169.00851917928821
gradient	glrlm	RunLengthNonUniformityNormalized	0.5871664315641473
gradient	glrlm	RunPercentage	0.7304756312389901
gradient	glrlm	RunVariance	0.5430399631104144
gradient	glrlm	ShortRunEmphasis	0.793875708132445
gradient	glrlm	ShortRunHighGrayLevelEmphasis	7.45407599179972
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.21043034802589838
gradient	glszm	GrayLevelNonUniformity	4.5
gradient	glszm	GrayLevelNonUniformityNormalized	0.225
gradient	glszm	GrayLevelVariance	2.2275
gradient	glszm	HighGrayLevelZoneEmphasis	15.55
gradient	glszm	LargeAreaEmphasis	1835.75
gradient	glszm	LargeAreaHighGrayLevelEmphasis	10918.4
gradient	glszm	LargeAreaLowGrayLevelEmphasis	485.21495833333336
gradient	glszm	LowGrayLevelZoneEmphasis	0.21825
gradient	glszm	SizeZoneNonUniformity	4.3
gradient	glszm	SizeZoneNonUniformityNormalized	0.215
gradient	glszm	SmallAreaEmphasis	0.43225315347572507
gradient	glszm	SmallAreaHighGrayLevelEmphasis	8.31368114715744
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.07636702506763052
gradient	glszm	ZoneEntropy	3.8464393446710097
gradient	glszm	ZonePercentage	0.05089058524173028
gradient	glszm	ZoneVariance	1449.6275
gradient	gldm	DependenceEntropy	5.5338159912126015
gradient	gldm	DependenceNonUniformity	28.24173027989822
gradient	gldm	DependenceNonUniformityNormalized	0.07186190910915577
gradient	gldm	DependenceVariance	19.773478624011812
gradient	gldm	GrayLevelNonUniformity	102.2824427480916
gradient	gldm	GrayLevelVariance	1.2179942893770759
gradient	gldm	HighGrayLevelEmphasis	7.9541984732824424
gradient	gldm	LargeDependenceEmphasis	83.89567430025446
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	422.05089058524175
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	26.04890090472152
gradient	gldm	LowGrayLevelEmphasis	0.28580364715860895
gradient	gldm	SmallDependenceEmphasis	0.057579549647446174
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.8018028778200358
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.011346996657228894
gradient	ngtdm	Busyness	4.776109905333351
gradient	ngtdm	Coarseness	0.01768799196660216
gradient	ngtdm	Complexity	10.09337673403474
gradient	ngtdm	Contrast	0.056777785201276854
gradient	ngtdm	Strength	0.21628484961134783
log-sigma-1-0-mm-3D	firstorder	10Percentile	-49.256689453125
log-sigma-1-0-mm-3D	firstorder	90Percentile	-1.742793989181517
log-sigma-1-0-mm-3D	firstorder	Energy	29538961.46112214
log-sigma-1-0-mm-3D	firstorder	Entropy	1.6685186267434216
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	25.0293550491333
log-sigma-1-0-mm-3D	firstorder	Kurtosis	2.4843507290886513
log-sigma-1-0-mm-3D	firstorder	Maximum	21.417116165161133
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	14.761066144905536
log-sigma-1-0-mm-3D	firstorder	Mean	-26.442447014134046
log-sigma-1-0-mm-3D	firstorder	Median	-26.006980895996094
log-sigma-1-0-mm-3D	firstorder	Minimum	-71.67610168457031
log-sigma-1-0-mm-3D	firstorder	Range	93.09321784973145
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	10.618906324351146
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	274.1582605165693
log-sigma-1-0-mm-3D	firstorder	Skewness	-0.05539565266946672
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	29538961.46112214
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.3559686368963218
log-sigma-1-0-mm-3D	firstorder	Variance	329.0170138562323
log-sigma-1-0-mm-3D	glcm	Autocorrelation	5.727503298961884
log-sigma-1-0-mm-3D	glcm	JointAverage	2.368143424714432
log-sigma-1-0-mm-3D	glcm	ClusterProminence	5.426394106832516
log-sigma-1-0-mm-3D	glcm	ClusterShade	0.1413542088161025
log-sigma-1-0-mm-3D	glcm	ClusterTendency	1.3497129524986993
log-sigma-1-0-mm-3D	glcm	Contrast	0.8726383779623739
log-sigma-1-0-mm-3D	glcm	Correlation	0.21406948818944269
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.6675514221837491
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	1.356368191089527
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.41890664757084484
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.14592138798105997
log-sigma-1-0-mm-3D	glcm	JointEntropy	3.1594291136568247
log-sigma-1-0-mm-3D	glcm	Imc1	-0.044250659418159484
log-sigma-1-0-mm-3D	glcm	Imc2	0.337669619346701
log-sigma-1-0-mm-3D	glcm	Idm	0.6867329844859879
log-sigma-1-0-mm-3D	glcm	Idmn	0.952693698018546
log-sigma-1-0-mm-3D	glcm	Id	0.6988070321063993
log-sigma-1-0-mm-3D	glcm	Idn	0.8731432712970334
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.5031964879156643
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.2348068876172323
log-sigma-1-0-mm-3D	glcm	SumEntropy	2.2378795458532843
log-sigma-1-0-mm-3D	glcm	SumSquares	0.5555878326152683
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	87.04863907121661
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.32896251804764626
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	0.6902681454423039
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	6.998102822228119
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	3.038275145771796
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	19.1365859566733
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.727771091638336
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.257245385748036
log-sigma-1-0-mm-3D	glrlm	RunEntropy	3.019935711732603
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	136.68281575016331
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.5104462445491478
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.6727343902916423
log-sigma-1-0-mm-3D	glrlm	RunVariance	0.7627564035156126
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.7367198711890464
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	5.403815178291036
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.19235702403035232
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	4.230769230769231
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.3254437869822485
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	1.455621301775148
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	10.0
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	4037.0
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	25144.30769230769
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	790.6858974358976
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.3044871794871795
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	1.4615384615384615
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.11242603550295859
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.2622810352149222
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	3.467186426963185
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.024578476084359018
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	3.5465935642949344
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.03307888040712468
log-sigma-1-0-mm-3D	glszm	ZoneVariance	3123.1005917159764
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	5.275270906419659
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	26.44529262086514
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06729082091823191
log-sigma-1-0-mm-3D	gldm	DependenceVariance	17.328801092917406
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	139.89567430025446
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	0.5997837473858685
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	6.666666666666667
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	107.74809160305344
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	622.8549618320611
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	24.520568278201868
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.25056545094713034
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.03290111818495054
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.3327328036294732
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006796235098429604
log-sigma-1-0-mm-3D	ngtdm	Busyness	7.943035476420976
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.016558670146710027
log-sigma-1-0-mm-3D	ngtdm	Complexity	2.780591003249932
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.0531579188483583
log-sigma-1-0-mm-3D	ngtdm	Strength	0.07086199206397031
log-sigma-2-0-mm-3D	firstorder	10Percentile	-82.56660766601563
log-sigma-2-0-mm-3D	firstorder	90Percentile	-18.17443046569824
log-sigma-2-0-mm-3D	firstorder	Energy	25341249.87325891
log-sigma-2-0-mm-3D	firstorder	Entropy	1.9791234160639233
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	37.612060546875
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.1820521462667357
log-sigma-2-0-mm-3D	firstorder	Maximum	3.1766624450683594
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	20.229887074019885
log-sigma-2-0-mm-3D	firstorder	Mean	-47.20607811197373
log-sigma-2-0-mm-3D	firstorder	Median	-43.97373580932617
log-sigma-2-0-mm-3D	firstorder	Minimum	-99.39549255371094
log-sigma-2-0-mm-3D	firstorder	Range	102.5721549987793
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	15.263446381375612
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	253.9321796077714
log-sigma-2-0-mm-3D	firstorder	Skewness	-0.28742512926917774
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	25341249.87325891
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.27112509631010884
log-sigma-2-0-mm-3D	firstorder	Variance	576.7848968239307
log-sigma-2-0-mm-3D	glcm	Autocorrelation	6.214784417146325
log-sigma-2-0-mm-3D	glcm	JointAverage	2.385297253154992
log-sigma-2-0-mm-3D	glcm	ClusterProminence	18.438041494212044
log-sigma-2-0-mm-3D	glcm	ClusterShade	-0.03373671976253311
log-sigma-2-0-mm-3D	glcm	ClusterTendency	2.9443019648057214
log-sigma-2-0-mm-3D	glcm	Contrast	0.8478553601126387
log-sigma-2-0-mm-3D	glcm	Correlation	0.554281970035647
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.6616600657179634
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	1.3049089857288267
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.3942495394268096
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.09758361594396239
log-sigma-2-0-mm-3D	glcm	JointEntropy	3.542742552055584
log-sigma-2-0-mm-3D	glcm	Imc1	-0.17594003229483585
log-sigma-2-0-mm-3D	glcm	Imc2	0.6775807530407985
log-sigma-2-0-mm-3D	glcm	Idm	0.6877894965804857
log-sigma-2-0-mm-3D	glcm	Idmn	0.9689473258556022
log-sigma-2-0-mm-3D	glcm	Id	0.6996425652088902
log-sigma-2-0-mm-3D	glcm	Idn	0.8941165471756002
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.5040276092139682
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.1466496784535092
log-sigma-2-0-mm-3D	glcm	SumEntropy	2.710991547996012
log-sigma-2-0-mm-3D	glcm	SumSquares	0.9480393312295903
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	75.43904249795288
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.28584713764217917
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	0.9111991768729122
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	8.819467612224996
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	3.050894738078216
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	20.959850340409652
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	1.053568969971559
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.2229687566994049
log-sigma-2-0-mm-3D	glrlm	RunEntropy	3.0617210828209767
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	140.28047219805833
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.5252708484588848
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.6723429242513211
log-sigma-2-0-mm-3D	glrlm	RunVariance	0.7609310816574844
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.7486641091580472
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	7.27237636517688
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.1252557682572789
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	1.5714285714285714
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.22448979591836735
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	1.9591836734693877
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	13.714285714285714
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	5959.857142857143
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	47020.28571428572
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1356.7676587301587
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.22373015873015875
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	1.2857142857142858
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.1836734693877551
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.3215081841236987
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	6.750544586863407
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.016111908554487058
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	2.807354922057602
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.017811704834605598
log-sigma-2-0-mm-3D	glszm	ZoneVariance	2807.8367346938776
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	4.952866300932248
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	35.50381679389313
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.09034050074781967
log-sigma-2-0-mm-3D	gldm	DependenceVariance	18.453198143076357
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	106.55216284987277
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	0.9987503965710365
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	7.867684478371501
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	109.06615776081425
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	515.0890585241731
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	56.830591603053435
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.2825537178399774
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.026332220726549272
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.3690576467942655
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0031198568540440038
log-sigma-2-0-mm-3D	ngtdm	Busyness	3.624015756744919
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.025009971658269806
log-sigma-2-0-mm-3D	ngtdm	Complexity	3.9302852525250853
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.04298277977633976
log-sigma-2-0-mm-3D	ngtdm	Strength	0.18579940672436082
log-sigma-3-0-mm-3D	firstorder	10Percentile	-79.71389923095703
log-sigma-3-0-mm-3D	firstorder	90Percentile	-26.2275218963623
log-sigma-3-0-mm-3D	firstorder	Energy	24711381.53142688
log-sigma-3-0-mm-3D	firstorder	Entropy	1.7144616230601397
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	28.54571533203125
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.4842965392640077
log-sigma-3-0-mm-3D	firstorder	Maximum	-7.143902778625488
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	16.27270348261044
log-sigma-3-0-mm-3D	firstorder	Mean	-50.01938013508726
log-sigma-3-0-mm-3D	firstorder	Median	-46.942962646484375
log-sigma-3-0-mm-3D	firstorder	Minimum	-99.50200653076172
log-sigma-3-0-mm-3D	firstorder	Range	92.35810375213623
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	11.775321873540049
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	250.75652217499737
log-sigma-3-0-mm-3D	firstorder	Skewness	-0.4319166204101339
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	24711381.53142688
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.3469171053227926
log-sigma-3-0-mm-3D	firstorder	Variance	388.5231052539579
log-sigma-3-0-mm-3D	glcm	Autocorrelation	5.78428297422539
log-sigma-3-0-mm-3D	glcm	JointAverage	2.3225485652228945
log-sigma-3-0-mm-3D	glcm	ClusterProminence	10.454627277292483
log-sigma-3-0-mm-3D	glcm	ClusterShade	-0.516371783388647
log-sigma-3-0-mm-3D	glcm	ClusterTendency	2.1117114441233515
log-sigma-3-0-mm-3D	glcm	Contrast	0.5544419446448733
log-sigma-3-0-mm-3D	glcm	Correlation	0.5850518816348478
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.5141857989268741
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	1.090766676511693
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.2819856852383318
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.14039436198658034
log-sigma-3-0-mm-3D	glcm	JointEntropy	3.081167050703399
log-sigma-3-0-mm-3D	glcm	Imc1	-0.2009805711892077
log-sigma-3-0-mm-3D	glcm	Imc2	0.6890673925042843
log-sigma-3-0-mm-3D	glcm	Idm	0.7469327151083628
log-sigma-3-0-mm-3D	glcm	Idmn	0.9680961705335603
log-sigma-3-0-mm-3D	glcm	Id	0.7496164581562295
log-sigma-3-0-mm-3D	glcm	Idn	0.8985047117385585
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.4789616714236248
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.2256100821175995
log-sigma-3-0-mm-3D	glcm	SumEntropy	2.4992991867460455
log-sigma-3-0-mm-3D	glcm	SumSquares	0.6665383471920564
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	85.65998431569118
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.35535564311475426
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	0.6500362678212502
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	7.574752478941182
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	3.731224061616393
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	24.122421568548763
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	1.0986501701390508
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.23023823933803234
log-sigma-3-0-mm-3D	glrlm	RunEntropy	3.0693562323069754
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	109.68741421107975
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4454229328715311
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.6134272851830104
log-sigma-3-0-mm-3D	glrlm	RunVariance	0.9313515290744433
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.6793530546303793
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	5.639090547173195
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.12398904457455653
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	2.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	1.3333333333333333
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	10.333333333333334
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	8875.5
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	64682.833333333336
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1725.6574074074076
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.25810185185185186
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.16666666666666666
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.05240748257057021
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.8374274295522738
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0033355836806720014
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	2.5849625007211543
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.015267175572519083
log-sigma-3-0-mm-3D	glszm	ZoneVariance	4585.25
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	4.63445119919342
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	46.51145038167939
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.11834974651826817
log-sigma-3-0-mm-3D	gldm	DependenceVariance	12.353644245025865
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	136.3384223918575
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.6774404495982493
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	6.959287531806615
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	134.47582697201017
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	727.0356234096693
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	51.888606163415325
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.26788238620299687
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.015189422098135
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.16922359333046522
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0022725778167615026
log-sigma-3-0-mm-3D	ngtdm	Busyness	5.128802122431154
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.023318953031409455
log-sigma-3-0-mm-3D	ngtdm	Complexity	1.8555308188532562
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.03959186726903911
log-sigma-3-0-mm-3D	ngtdm	Strength	0.11189261218122702
log-sigma-4-0-mm-3D	firstorder	10Percentile	-57.53229293823242
log-sigma-4-0-mm-3D	firstorder	90Percentile	-26.592938232421872
log-sigma-4-0-mm-3D	firstorder	Energy	26314398.319821373
log-sigma-4-0-mm-3D	firstorder	Entropy	1.1218521478484256
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	16.095088958740234
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.4115703472227117
log-sigma-4-0-mm-3D	firstorder	Maximum	-11.00438117980957
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	9.595268758380069
log-sigma-4-0-mm-3D	firstorder	Mean	-41.498155727337945
log-sigma-4-0-mm-3D	firstorder	Median	-40.44629669189453
log-sigma-4-0-mm-3D	firstorder	Minimum	-68.30865478515625
log-sigma-4-0-mm-3D	firstorder	Range	57.30427360534668
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	7.023870765877533
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	258.7619688806407
log-sigma-4-0-mm-3D	firstorder	Skewness	-0.1075799463716417
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	26314398.319821373
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.5418293417244526
log-sigma-4-0-mm-3D	firstorder	Variance	134.55304661805872
