Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_37_segment_Rt Internal Capsule
gradient	firstorder	InterquartileRange	11.156923294067383
gradient	firstorder	Kurtosis	2.1507788838796658
gradient	firstorder	Maximum	33.718109130859375
gradient	firstorder	MeanAbsoluteDeviation	5.899371106054165
gradient	firstorder	Mean	17.915348439177205
gradient	firstorder	Median	18.077133178710938
gradient	firstorder	Minimum	5.052684783935547
gradient	firstorder	Range	28.665424346923828
gradient	firstorder	RobustMeanAbsoluteDeviation	4.489251383585711
gradient	firstorder	RootMeanSquared	317.99118591670003
gradient	firstorder	Skewness	-0.004258240423388623
gradient	firstorder	TotalEnergy	12235325.712805822
gradient	firstorder	Uniformity	0.746738610750632
gradient	firstorder	Variance	48.22554750582541
gradient	glcm	Autocorrelation	1.2767478163655164
gradient	glcm	JointAverage	1.1267108510763306
gradient	glcm	ClusterProminence	0.28338437697652874
gradient	glcm	ClusterShade	0.19719638286250235
gradient	glcm	ClusterTendency	0.2356811528077765
gradient	glcm	Contrast	0.20676947372695006
gradient	glcm	Correlation	0.06425781289921642
gradient	glcm	DifferenceAverage	0.20676947372695006
gradient	glcm	DifferenceEntropy	0.7326286298090974
gradient	glcm	DifferenceVariance	0.16342514174484282
gradient	glcm	JointEnergy	0.6153495449877939
gradient	glcm	JointEntropy	1.0855503274921001
gradient	glcm	Imc1	-0.019418813032296825
gradient	glcm	Imc2	0.11297215051524943
gradient	glcm	Idm	0.8966152631365248
gradient	glcm	Idmn	0.95864610525461
gradient	glcm	Id	0.8966152631365248
gradient	glcm	Idn	0.9310768420910167
gradient	glcm	InverseVariance	0.20676947372695006
gradient	glcm	MaximumProbability	0.7699044120601944
gradient	glcm	SumEntropy	0.8787808537651505
gradient	glcm	SumSquares	0.11061265663368164
gradient	glrlm	GrayLevelNonUniformity	35.83251787315453
gradient	glrlm	GrayLevelNonUniformityNormalized	0.602114251478694
gradient	glrlm	GrayLevelVariance	0.198942874260653
gradient	glrlm	HighGrayLevelRunEmphasis	1.8283640534719745
gradient	glrlm	LongRunEmphasis	5.958621919983288
gradient	glrlm	LongRunHighGrayLevelEmphasis	7.088330217997557
gradient	glrlm	LongRunLowGrayLevelEmphasis	5.6761948454797215
gradient	glrlm	LowGrayLevelRunEmphasis	0.7929089866320064
gradient	glrlm	RunEntropy	2.4019506238719392
gradient	glrlm	RunLengthNonUniformity	18.963788524175314
gradient	glrlm	RunLengthNonUniformityNormalized	0.3166250727360754
gradient	glrlm	RunPercentage	0.4895104895104895
gradient	glrlm	RunVariance	1.5358544506334175
gradient	glrlm	ShortRunEmphasis	0.5339063779161854
gradient	glrlm	ShortRunHighGrayLevelEmphasis	1.2869343702525862
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.34564937983208516
gradient	glszm	GrayLevelNonUniformity	4.333333333333333
gradient	glszm	GrayLevelNonUniformityNormalized	0.7222222222222222
gradient	glszm	GrayLevelVariance	0.13888888888888887
gradient	glszm	HighGrayLevelZoneEmphasis	3.5
gradient	glszm	LargeAreaEmphasis	1794.1666666666667
gradient	glszm	LargeAreaHighGrayLevelEmphasis	1872.1666666666667
gradient	glszm	LargeAreaLowGrayLevelEmphasis	1774.6666666666667
gradient	glszm	LowGrayLevelZoneEmphasis	0.375
gradient	glszm	SizeZoneNonUniformity	2.0
gradient	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333
gradient	glszm	SmallAreaEmphasis	0.5196916358577449
gradient	glszm	SmallAreaHighGrayLevelEmphasis	2.0787194136355227
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.12993469141330038
gradient	glszm	ZoneEntropy	1.7924812503605767
gradient	glszm	ZonePercentage	0.049586776859504134
gradient	glszm	ZoneVariance	1387.4722222222224
gradient	gldm	DependenceEntropy	4.660558111320539
gradient	gldm	DependenceNonUniformity	5.413223140495868
gradient	gldm	DependenceNonUniformityNormalized	0.04473738132641213
gradient	gldm	DependenceVariance	45.12396694214876
gradient	gldm	GrayLevelNonUniformity	90.35537190082644
gradient	gldm	GrayLevelVariance	0.12663069462468413
gradient	gldm	HighGrayLevelEmphasis	1.4462809917355373
gradient	gldm	LargeDependenceEmphasis	248.83471074380165
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	256.5206611570248
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	246.91322314049586
gradient	gldm	LowGrayLevelEmphasis	0.8884297520661157
gradient	gldm	SmallDependenceEmphasis	0.04150671939722986
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.15176800572994475
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.01394139781405113
gradient	ngtdm	Busyness	11.812079706692668
gradient	ngtdm	Coarseness	0.07644590089544
gradient	ngtdm	Complexity	0.21621729126382316
gradient	ngtdm	Contrast	0.0287666497725124
gradient	ngtdm	Strength	0.07276027445640933
log-sigma-1-0-mm-3D	firstorder	10Percentile	-19.40123176574707
log-sigma-1-0-mm-3D	firstorder	90Percentile	0.6488018035888672
log-sigma-1-0-mm-3D	firstorder	Energy	10154215.08057976
log-sigma-1-0-mm-3D	firstorder	Entropy	0.5168802913760056
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	10.813645362854004
log-sigma-1-0-mm-3D	firstorder	Kurtosis	2.453728477104006
log-sigma-1-0-mm-3D	firstorder	Maximum	8.297019004821777
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	5.997765614356056
log-sigma-1-0-mm-3D	firstorder	Mean	-10.405126956868763
log-sigma-1-0-mm-3D	firstorder	Median	-10.687456130981445
log-sigma-1-0-mm-3D	firstorder	Minimum	-23.028953552246094
log-sigma-1-0-mm-3D	firstorder	Range	31.32597255706787
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	4.416620390259861
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	289.68799232511066
log-sigma-1-0-mm-3D	firstorder	Skewness	0.431380797965858
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	10154215.08057976
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.795369168772625
log-sigma-1-0-mm-3D	firstorder	Variance	53.94240448608368
log-sigma-1-0-mm-3D	glcm	Autocorrelation	1.203716273215458
log-sigma-1-0-mm-3D	glcm	JointAverage	1.0841108078523811
log-sigma-1-0-mm-3D	glcm	ClusterProminence	0.4361049729895392
log-sigma-1-0-mm-3D	glcm	ClusterShade	0.2661369961464697
log-sigma-1-0-mm-3D	glcm	ClusterTendency	0.21055247545012137
log-sigma-1-0-mm-3D	glcm	Contrast	0.0972323006833705
log-sigma-1-0-mm-3D	glcm	Correlation	0.338751731069489
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.0972323006833705
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	0.4392940203279994
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.08553824685118266
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.7605693650820714
log-sigma-1-0-mm-3D	glcm	JointEntropy	0.7302917225166854
log-sigma-1-0-mm-3D	glcm	Imc1	-0.22659389635996924
log-sigma-1-0-mm-3D	glcm	Imc2	0.3320148844475398
log-sigma-1-0-mm-3D	glcm	Idm	0.9513838496583147
log-sigma-1-0-mm-3D	glcm	Idmn	0.9805535398633258
log-sigma-1-0-mm-3D	glcm	Id	0.9513838496583147
log-sigma-1-0-mm-3D	glcm	Idn	0.967589233105543
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.0972323006833705
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.8672730418059336
log-sigma-1-0-mm-3D	glcm	SumEntropy	0.6330594218333153
log-sigma-1-0-mm-3D	glcm	SumSquares	0.07694619403337297
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	33.50512169510963
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.6588195142938216
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	0.17059024285308924
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.669151712917176
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	7.8023762953273454
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	9.146869802078218
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	7.466252918639627
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.8327120717707062
log-sigma-1-0-mm-3D	glrlm	RunEntropy	2.415143610035547
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	14.415302152140908
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.27964221848026155
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.41958041958041953
log-sigma-1-0-mm-3D	glrlm	RunVariance	1.52366665203704
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.4034633154088284
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.9668552736559436
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.26261532584704955
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	5822.5
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	6116.5
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	5749.0
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.0025946923445769256
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.010247753569066721
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0006814270384544769
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.01652892561983471
log-sigma-1-0-mm-3D	glszm	ZoneVariance	2162.25
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	4.376846652260475
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	6.884297520661157
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.056895020831910385
log-sigma-1-0-mm-3D	gldm	DependenceVariance	38.21487603305785
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	96.2396694214876
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	0.1023154156136876
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	1.3471074380165289
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	297.1322314049587
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	311.0165289256198
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	293.6611570247934
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.9132231404958677
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.0075396290110826165
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.01839130829620346
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.004826709189802407
log-sigma-1-0-mm-3D	ngtdm	Busyness	4.355930217214997
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.17581153659981313
log-sigma-1-0-mm-3D	ngtdm	Complexity	0.09401502278805678
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.01136042013754657
log-sigma-1-0-mm-3D	ngtdm	Strength	0.14886455553274514
log-sigma-2-0-mm-3D	firstorder	10Percentile	-26.381380081176758
log-sigma-2-0-mm-3D	firstorder	90Percentile	-9.145814895629883
log-sigma-2-0-mm-3D	firstorder	Energy	9618418.35263972
log-sigma-2-0-mm-3D	firstorder	Entropy	0.665769974003301
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	8.818573951721191
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.5738066826600767
log-sigma-2-0-mm-3D	firstorder	Maximum	-0.7852897644042969
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	5.49843880029562
log-sigma-2-0-mm-3D	firstorder	Mean	-18.139566232350248
log-sigma-2-0-mm-3D	firstorder	Median	-19.239704132080078
log-sigma-2-0-mm-3D	firstorder	Minimum	-31.923410415649414
log-sigma-2-0-mm-3D	firstorder	Range	31.138120651245117
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	3.9234693561480567
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	281.9415910532136
log-sigma-2-0-mm-3D	firstorder	Skewness	0.25103385823004704
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	9618418.35263972
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.7131343487466704
log-sigma-2-0-mm-3D	firstorder	Variance	45.7566419298541
log-sigma-2-0-mm-3D	glcm	Autocorrelation	3.098278315639088
log-sigma-2-0-mm-3D	glcm	JointAverage	1.7474979198176404
log-sigma-2-0-mm-3D	glcm	ClusterProminence	0.6037198556470729
log-sigma-2-0-mm-3D	glcm	ClusterShade	-0.32148923642412697
log-sigma-2-0-mm-3D	glcm	ClusterTendency	0.4657674777498313
log-sigma-2-0-mm-3D	glcm	Contrast	0.28843088762766755
log-sigma-2-0-mm-3D	glcm	Correlation	0.23985245498452584
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.28843088762766755
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	0.851336672393636
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.20093007020309755
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.421970747108153
log-sigma-2-0-mm-3D	glcm	JointEntropy	1.576075210600686
log-sigma-2-0-mm-3D	glcm	Imc1	-0.06643912911886844
log-sigma-2-0-mm-3D	glcm	Imc2	0.28089023280478
log-sigma-2-0-mm-3D	glcm	Idm	0.8557845561861662
log-sigma-2-0-mm-3D	glcm	Idmn	0.9423138224744666
log-sigma-2-0-mm-3D	glcm	Id	0.8557845561861662
log-sigma-2-0-mm-3D	glcm	Idn	0.9038563707907774
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.28843088762766755
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.6032824760038069
log-sigma-2-0-mm-3D	glcm	SumEntropy	1.2876443229730188
log-sigma-2-0-mm-3D	glcm	SumSquares	0.1885495913443747
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	45.085393588296895
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.6917252298209718
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	0.15413738508951405
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	3.428255132652297
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	4.775613357772167
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	17.06560523752566
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	1.7031153878337948
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.3929362168369256
log-sigma-2-0-mm-3D	glrlm	RunEntropy	2.340131593355428
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	23.216124038749463
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.34476550033614567
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.5390972663699937
log-sigma-2-0-mm-3D	glrlm	RunVariance	0.9426745073891332
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.5383394870476877
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.8484872919180377
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.21080253583010017
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	5220.5
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	20220.5
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1470.5
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.0011837868480725623
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.0013337868480725625
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0011462868480725623
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.01652892561983471
log-sigma-2-0-mm-3D	glszm	ZoneVariance	1560.25
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	4.2392229323133845
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	11.578512396694215
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.09569018509664641
log-sigma-2-0-mm-3D	gldm	DependenceVariance	12.908817703708763
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	86.2892561983471
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	0.14343282562666487
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	3.479338842975207
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	181.4793388429752
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	651.2644628099174
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	64.03305785123968
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.38016528925619836
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.007311816866550015
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.024459427982993238
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.00302491408743921
log-sigma-2-0-mm-3D	ngtdm	Busyness	5.668385026495398
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.05962700579367867
log-sigma-2-0-mm-3D	ngtdm	Complexity	0.2772053602192954
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.035202138261334094
log-sigma-2-0-mm-3D	ngtdm	Strength	0.067347911897441
log-sigma-3-0-mm-3D	firstorder	10Percentile	-23.358808517456055
log-sigma-3-0-mm-3D	firstorder	90Percentile	-10.809627532958984
log-sigma-3-0-mm-3D	firstorder	Energy	9629007.324958172
log-sigma-3-0-mm-3D	firstorder	Entropy	0.06905438212564984
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	5.507207870483398
log-sigma-3-0-mm-3D	firstorder	Kurtosis	3.9983898185266256
log-sigma-3-0-mm-3D	firstorder	Maximum	-2.0268383026123047
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	3.6664534431933276
log-sigma-3-0-mm-3D	firstorder	Mean	-17.94360360626347
log-sigma-3-0-mm-3D	firstorder	Median	-19.17146110534668
log-sigma-3-0-mm-3D	firstorder	Minimum	-25.363479614257812
log-sigma-3-0-mm-3D	firstorder	Range	23.336641311645508
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	2.3538908152134796
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	282.0967439258004
log-sigma-3-0-mm-3D	firstorder	Skewness	1.117123416747777
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	9629007.324958172
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.9836076770712383
log-sigma-3-0-mm-3D	firstorder	Variance	22.76218691798605
log-sigma-3-0-mm-3D	glcm	Autocorrelation	3.9480035162038507
log-sigma-3-0-mm-3D	glcm	JointAverage	1.9870008790509632
log-sigma-3-0-mm-3D	glcm	ClusterProminence	0.023374021164337615
log-sigma-3-0-mm-3D	glcm	ClusterShade	-0.02398589837561819
log-sigma-3-0-mm-3D	glcm	ClusterTendency	0.02531538928833081
log-sigma-3-0-mm-3D	glcm	Contrast	0.025998241898074367
log-sigma-3-0-mm-3D	glcm	Correlation	-0.01317212818485629
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.025998241898074367
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	0.1737068834522525
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.02531538928833081
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.9490277951184664
log-sigma-3-0-mm-3D	glcm	JointEntropy	0.19970512535032647
log-sigma-3-0-mm-3D	glcm	Imc1	-0.002471854124365964
log-sigma-3-0-mm-3D	glcm	Imc2	0.02222482364327632
log-sigma-3-0-mm-3D	glcm	Idm	0.9870008790509627
log-sigma-3-0-mm-3D	glcm	Idmn	0.9948003516203853
log-sigma-3-0-mm-3D	glcm	Id	0.9870008790509627
log-sigma-3-0-mm-3D	glcm	Idn	0.9913339193673085
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.025998241898074367
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.9740017581019257
log-sigma-3-0-mm-3D	glcm	SumEntropy	0.1737068834522525
log-sigma-3-0-mm-3D	glcm	SumSquares	0.012828407796601295
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	43.27692613654176
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.9549670563602823
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	0.022516471819858854
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	3.930764641341206
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	9.694820222278853
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	38.71004553045661
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	2.441013895234411
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.2673088396646984
log-sigma-3-0-mm-3D	glrlm	RunEntropy	2.105406010813099
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	12.549113922564345
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.27011071678639265
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.3738080101716466
log-sigma-3-0-mm-3D	glrlm	RunVariance	1.4668554290328655
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.29600250753131724
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.1147746714664755
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.09130946654752774
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	7200.5
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	28800.5
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1800.5
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.5000347222222222
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.5001388888888889
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.5000086805555556
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.01652892561983471
log-sigma-3-0-mm-3D	glszm	ZoneVariance	3540.25
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	4.071434520077874
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	8.074380165289256
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06673041458916741
log-sigma-3-0-mm-3D	gldm	DependenceVariance	27.011952735468892
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	119.01652892561984
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.008196161464380848
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	3.975206611570248
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	325.64462809917353
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	1302.5537190082644
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	81.41735537190083
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.256198347107438
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.012509370464687216
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.0252440934289968
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.00932568972360982
log-sigma-3-0-mm-3D	ngtdm	Busyness	0.2903289829299571
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.8719008097613111
log-sigma-3-0-mm-3D	ngtdm	Complexity	0.018957346334337752
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.00014550853955382824
log-sigma-3-0-mm-3D	ngtdm	Strength	0.931036375104229
log-sigma-4-0-mm-3D	firstorder	10Percentile	-19.060094833374023
log-sigma-4-0-mm-3D	firstorder	90Percentile	-4.498359203338623
log-sigma-4-0-mm-3D	firstorder	Energy	9926544.977135152
log-sigma-4-0-mm-3D	firstorder	Entropy	0.24832244463628658
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	6.915234565734863
log-sigma-4-0-mm-3D	firstorder	Kurtosis	3.9101025056885796
log-sigma-4-0-mm-3D	firstorder	Maximum	4.886163234710693
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	4.664160909275566
log-sigma-4-0-mm-3D	firstorder	Mean	-13.637779791493061
log-sigma-4-0-mm-3D	firstorder	Median	-15.845154762268066
log-sigma-4-0-mm-3D	firstorder	Minimum	-19.97723388671875
log-sigma-4-0-mm-3D	firstorder	Range	24.863397121429443
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	3.139307115343784
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	286.4219994946362
log-sigma-4-0-mm-3D	firstorder	Skewness	1.3094270237641028
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	9926544.977135152
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.9207704391776519
log-sigma-4-0-mm-3D	firstorder	Variance	34.240631759983536
log-sigma-4-0-mm-3D	glcm	Autocorrelation	1.0683335536055227
log-sigma-4-0-mm-3D	glcm	JointAverage	1.0301984249225102
log-sigma-4-0-mm-3D	glcm	ClusterProminence	0.1469818041948739
log-sigma-4-0-mm-3D	glcm	ClusterShade	0.09451136044928783
log-sigma-4-0-mm-3D	glcm	ClusterTendency	0.07256383496737255
log-sigma-4-0-mm-3D	glcm	Contrast	0.04452344232401568
log-sigma-4-0-mm-3D	glcm	Correlation	0.248821557835371
