Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_25_segment_Lt Insula
logarithm	ngtdm	Coarseness	0.02224281066852443
logarithm	ngtdm	Complexity	0.3177268338298591
logarithm	ngtdm	Contrast	0.0582963570559416
logarithm	ngtdm	Strength	0.02299557239559634
gradient	firstorder	10Percentile	9.275878715515137
gradient	firstorder	90Percentile	33.64196548461914
gradient	firstorder	Energy	29370958.37495394
gradient	firstorder	Entropy	1.0587583229698703
gradient	firstorder	InterquartileRange	13.943224906921387
gradient	firstorder	Kurtosis	6.868837037970653
gradient	firstorder	Maximum	81.47394561767578
gradient	firstorder	MeanAbsoluteDeviation	8.567137508351609
gradient	firstorder	Mean	21.951537983156346
gradient	firstorder	Median	20.564905166625977
gradient	firstorder	Minimum	2.8738462924957275
gradient	firstorder	Range	78.60009932518005
gradient	firstorder	RobustMeanAbsoluteDeviation	5.642849718183353
gradient	firstorder	RootMeanSquared	322.15571578330156
gradient	firstorder	Skewness	1.4041332165841098
gradient	firstorder	TotalEnergy	29370958.37495394
gradient	firstorder	Uniformity	0.5409856534605251
gradient	firstorder	Variance	131.51240213161623
gradient	glcm	Autocorrelation	1.7821644470716624
gradient	glcm	JointAverage	1.311026386203108
gradient	glcm	ClusterProminence	2.0920170577688597
gradient	glcm	ClusterShade	0.6868803641563588
gradient	glcm	ClusterTendency	0.6476404467609744
gradient	glcm	Contrast	0.394469131852178
gradient	glcm	Correlation	0.2416760153624899
gradient	glcm	DifferenceAverage	0.35654124998332193
gradient	glcm	DifferenceEntropy	1.0117841646392722
gradient	glcm	DifferenceVariance	0.26508913445631554
gradient	glcm	JointEnergy	0.36270324416600697
gradient	glcm	JointEntropy	1.88994313598383
gradient	glcm	Imc1	-0.06730258072144667
gradient	glcm	Imc2	0.33425863730405475
gradient	glcm	Idm	0.8255221631952249
gradient	glcm	Idmn	0.9775615330255039
gradient	glcm	Id	0.8276717931149343
gradient	glcm	Idn	0.9299127103850731
gradient	glcm	InverseVariance	0.3269328112089835
gradient	glcm	MaximumProbability	0.5482042727091047
gradient	glcm	SumEntropy	1.4881410597669686
gradient	glcm	SumSquares	0.2605273946532881
gradient	glrlm	GrayLevelNonUniformity	68.05256441430848
gradient	glrlm	GrayLevelNonUniformityNormalized	0.4627102690282046
gradient	glrlm	GrayLevelVariance	0.3636082603231395
gradient	glrlm	HighGrayLevelRunEmphasis	2.7147645879158486
gradient	glrlm	LongRunEmphasis	5.481376318814265
gradient	glrlm	LongRunHighGrayLevelEmphasis	9.076413387430664
gradient	glrlm	LongRunLowGrayLevelEmphasis	4.65930909735807
gradient	glrlm	LowGrayLevelRunEmphasis	0.6317267548088386
gradient	glrlm	RunEntropy	2.85432824399362
gradient	glrlm	RunLengthNonUniformity	52.52300134291457
gradient	glrlm	RunLengthNonUniformityNormalized	0.35267940490545724
gradient	glrlm	RunPercentage	0.5191628159826039
gradient	glrlm	RunVariance	1.6058226382874332
gradient	glrlm	ShortRunEmphasis	0.5993870497488094
gradient	glrlm	ShortRunHighGrayLevelEmphasis	2.001937383027733
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.3058182774032427
gradient	glszm	GrayLevelNonUniformity	1.8571428571428572
gradient	glszm	GrayLevelNonUniformityNormalized	0.2653061224489796
gradient	glszm	GrayLevelVariance	1.0612244897959182
gradient	glszm	HighGrayLevelZoneEmphasis	6.285714285714286
gradient	glszm	LargeAreaEmphasis	5593.857142857143
gradient	glszm	LargeAreaHighGrayLevelEmphasis	7247.857142857143
gradient	glszm	LargeAreaLowGrayLevelEmphasis	5184.8859126984125
gradient	glszm	LowGrayLevelZoneEmphasis	0.39781746031746035
gradient	glszm	SizeZoneNonUniformity	1.8571428571428572
gradient	glszm	SizeZoneNonUniformityNormalized	0.2653061224489796
gradient	glszm	SmallAreaEmphasis	0.43444080787909495
gradient	glszm	SmallAreaHighGrayLevelEmphasis	3.766322534368349
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.1683354556218608
gradient	glszm	ZoneEntropy	2.807354922057602
gradient	glszm	ZonePercentage	0.024734982332155476
gradient	glszm	ZoneVariance	3959.387755102041
gradient	gldm	DependenceEntropy	5.020554291671715
gradient	gldm	DependenceNonUniformity	13.445229681978798
gradient	gldm	DependenceNonUniformityNormalized	0.04750964551935971
gradient	gldm	DependenceVariance	40.320668256564566
gradient	gldm	GrayLevelNonUniformity	153.09893992932862
gradient	gldm	GrayLevelVariance	0.2941227883979073
gradient	gldm	HighGrayLevelEmphasis	2.1448763250883394
gradient	gldm	LargeDependenceEmphasis	222.61837455830388
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	289.52296819787983
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	206.26337357675695
gradient	gldm	LowGrayLevelEmphasis	0.747276207302709
gradient	gldm	SmallDependenceEmphasis	0.02638318292408681
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.14621002198097144
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.011531934923160155
gradient	ngtdm	Busyness	8.811875928686451
gradient	ngtdm	Coarseness	0.02258491526412541
gradient	ngtdm	Complexity	2.8755505251350733
gradient	ngtdm	Contrast	0.017194640303051657
gradient	ngtdm	Strength	0.2291012682803575
log-sigma-1-0-mm-3D	firstorder	10Percentile	-21.742628860473634
log-sigma-1-0-mm-3D	firstorder	90Percentile	4.547037887573245
log-sigma-1-0-mm-3D	firstorder	Energy	24118996.870659392
log-sigma-1-0-mm-3D	firstorder	Entropy	1.1444774206640014
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	14.91896477341652
log-sigma-1-0-mm-3D	firstorder	Kurtosis	3.8143176488556234
log-sigma-1-0-mm-3D	firstorder	Maximum	22.978466033935547
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	8.794486234888968
log-sigma-1-0-mm-3D	firstorder	Mean	-8.285335414927756
log-sigma-1-0-mm-3D	firstorder	Median	-7.522383689880371
log-sigma-1-0-mm-3D	firstorder	Minimum	-50.80055236816406
log-sigma-1-0-mm-3D	firstorder	Range	73.77901840209961
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	5.888804803678724
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	291.9351594997652
log-sigma-1-0-mm-3D	firstorder	Skewness	-0.36985789116501183
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	24118996.870659392
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.5456554583026383
log-sigma-1-0-mm-3D	firstorder	Variance	128.69181817213374
log-sigma-1-0-mm-3D	glcm	Autocorrelation	9.95164744866861
log-sigma-1-0-mm-3D	glcm	JointAverage	3.143016843033121
log-sigma-1-0-mm-3D	glcm	ClusterProminence	1.899672611589906
log-sigma-1-0-mm-3D	glcm	ClusterShade	0.023093044252453968
log-sigma-1-0-mm-3D	glcm	ClusterTendency	0.7168430435283593
log-sigma-1-0-mm-3D	glcm	Contrast	0.4247796488484396
log-sigma-1-0-mm-3D	glcm	Correlation	0.25671572000792053
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.38301350438938253
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	1.032442782600096
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.2720209047320647
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.32744053475743395
log-sigma-1-0-mm-3D	glcm	JointEntropy	2.1814423353113392
log-sigma-1-0-mm-3D	glcm	Imc1	-0.08555725862168247
log-sigma-1-0-mm-3D	glcm	Imc2	0.3859850935735085
log-sigma-1-0-mm-3D	glcm	Idm	0.8126698622512146
log-sigma-1-0-mm-3D	glcm	Idmn	0.9758001662393074
log-sigma-1-0-mm-3D	glcm	Id	0.8152569034607657
log-sigma-1-0-mm-3D	glcm	Idn	0.924766947546448
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.34833216307542675
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.5304898543977038
log-sigma-1-0-mm-3D	glcm	SumEntropy	1.7159529371567286
log-sigma-1-0-mm-3D	glcm	SumSquares	0.28540567309419973
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	67.35283456520344
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.4442239143867982
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	0.4046412384182727
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	10.477648614802096
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	5.170502660331396
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	51.38263000177361
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.5662718339078799
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.1179725412935856
log-sigma-1-0-mm-3D	glrlm	RunEntropy	3.019168650270383
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	55.741843202066626
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.3596744082002748
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.5354715955422669
log-sigma-1-0-mm-3D	glrlm	RunVariance	1.4441349176321163
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.5981353550288271
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	6.44540264696048
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.0744895224519291
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	3.6
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.36
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	1.2
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	10.2
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	4156.7
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	38839.7
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	453.95
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.21736111111111112
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	1.8
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.18
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.33226732603815934
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	2.5875920059177635
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.13371475930035484
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	3.3219280948873595
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.0353356890459364
log-sigma-1-0-mm-3D	glszm	ZoneVariance	3355.81
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	5.034238886401386
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	14.908127208480565
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.052678894729613304
log-sigma-1-0-mm-3D	gldm	DependenceVariance	32.7148047796826
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	154.42049469964664
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	0.28892856696924674
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	10.201413427561837
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	203.74204946996466
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	1987.530035335689
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	21.816205339615234
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.11307420494699646
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.029088538607916423
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.29789496447311364
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006678792696973217
log-sigma-1-0-mm-3D	ngtdm	Busyness	2.0386942743061156
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.034790561385119885
log-sigma-1-0-mm-3D	ngtdm	Complexity	2.257230855138487
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.014730658281935547
log-sigma-1-0-mm-3D	ngtdm	Strength	0.18106551516755964
log-sigma-2-0-mm-3D	firstorder	10Percentile	-21.39589195251465
log-sigma-2-0-mm-3D	firstorder	90Percentile	-3.845465373992919
log-sigma-2-0-mm-3D	firstorder	Energy	23271002.977922954
log-sigma-2-0-mm-3D	firstorder	Entropy	0.275720757676913
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	10.142579078674316
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.3814167559993926
log-sigma-2-0-mm-3D	firstorder	Maximum	5.777635097503662
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	5.580466586857694
log-sigma-2-0-mm-3D	firstorder	Mean	-13.319233424250735
log-sigma-2-0-mm-3D	firstorder	Median	-13.997304916381836
log-sigma-2-0-mm-3D	firstorder	Minimum	-28.307161331176758
log-sigma-2-0-mm-3D	firstorder	Range	34.08479642868042
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	4.1811177581787105
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	286.75720130712415
log-sigma-2-0-mm-3D	firstorder	Skewness	0.19582276407200294
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	23271002.977922954
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.9245339559739788
log-sigma-2-0-mm-3D	firstorder	Variance	43.830577035312494
log-sigma-2-0-mm-3D	glcm	Autocorrelation	3.9602357438101006
log-sigma-2-0-mm-3D	glcm	JointAverage	1.9886090661716567
log-sigma-2-0-mm-3D	glcm	ClusterProminence	0.13455305041457705
log-sigma-2-0-mm-3D	glcm	ClusterShade	-0.04396244255845737
log-sigma-2-0-mm-3D	glcm	ClusterTendency	0.06898536058447317
log-sigma-2-0-mm-3D	glcm	Contrast	0.0463552163745153
log-sigma-2-0-mm-3D	glcm	Correlation	0.18971004610554915
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.0463552163745153
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	0.26961367374307754
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.044139155469148525
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.8991150319875386
log-sigma-2-0-mm-3D	glcm	JointEntropy	0.4081079766018891
log-sigma-2-0-mm-3D	glcm	Imc1	-0.09152817777880548
log-sigma-2-0-mm-3D	glcm	Imc2	0.17587258526929322
log-sigma-2-0-mm-3D	glcm	Idm	0.9768223918127423
log-sigma-2-0-mm-3D	glcm	Idmn	0.9953644783625484
log-sigma-2-0-mm-3D	glcm	Id	0.9768223918127423
log-sigma-2-0-mm-3D	glcm	Idn	0.9884111959063712
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.0463552163745153
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.9478453045020109
log-sigma-2-0-mm-3D	glcm	SumEntropy	0.36175276022737435
log-sigma-2-0-mm-3D	glcm	SumSquares	0.028835144239747125
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	69.06385871802928
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.7904312088856937
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	0.11483151309181755
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	4.11612528150833
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	14.944538321168864
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	59.7962821578301
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	3.802297931585862
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.2849778139473656
log-sigma-2-0-mm-3D	glrlm	RunEntropy	2.8087866652937445
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	17.732223230119505
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.19927248763394537
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.30714868170698556
log-sigma-2-0-mm-3D	glrlm	RunVariance	3.0810012970733
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.29794517655054353
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.3324050897989215
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.10166772374843112
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	2.2
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.44
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	0.64
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	6.4
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	14806.2
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	59214.2
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	3706.6444444444446
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.31666666666666665
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	1.4
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.28
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.42778048106497496
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	3.805566368704345
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.052469811624268434
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	1.9219280948873612
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.0176678445229682
log-sigma-2-0-mm-3D	glszm	ZoneVariance	11602.64
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	4.164713840302107
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	20.773851590106005
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.07340583600744172
log-sigma-2-0-mm-3D	gldm	DependenceVariance	39.8019203635955
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	261.64310954063603
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	0.03885677184132652
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	4.024734982332156
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	401.339222614841
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	1603.636042402827
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	100.83961523360816
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.2634471927758147
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.013587958867626485
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.0984586277751781
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0026220038948065465
log-sigma-2-0-mm-3D	ngtdm	Busyness	0.9365558280678568
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.14041402793838617
log-sigma-2-0-mm-3D	ngtdm	Complexity	0.164947748446419
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.0007436699727341387
log-sigma-2-0-mm-3D	ngtdm	Strength	0.2605248552562972
log-sigma-3-0-mm-3D	firstorder	10Percentile	-19.394778442382812
log-sigma-3-0-mm-3D	firstorder	90Percentile	-4.23851728439331
log-sigma-3-0-mm-3D	firstorder	Energy	23494339.042847432
log-sigma-3-0-mm-3D	firstorder	Entropy	0.1672581208347866
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	7.83051872253418
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.658556927131724
log-sigma-3-0-mm-3D	firstorder	Maximum	5.009860515594482
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	4.606435808997128
log-sigma-3-0-mm-3D	firstorder	Mean	-11.925690452959849
log-sigma-3-0-mm-3D	firstorder	Median	-12.361141204833984
log-sigma-3-0-mm-3D	firstorder	Minimum	-23.463958740234375
log-sigma-3-0-mm-3D	firstorder	Range	28.473819255828857
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	3.277855171034071
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	288.1299461628138
log-sigma-3-0-mm-3D	firstorder	Skewness	0.24695450949720793
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	23494339.042847432
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.9517536740376332
log-sigma-3-0-mm-3D	firstorder	Variance	32.058054782083474
log-sigma-3-0-mm-3D	glcm	Autocorrelation	1.0310953002886392
log-sigma-3-0-mm-3D	glcm	JointAverage	1.0141559473426738
log-sigma-3-0-mm-3D	glcm	ClusterProminence	0.0621654029151725
log-sigma-3-0-mm-3D	glcm	ClusterShade	0.042099910957331725
log-sigma-3-0-mm-3D	glcm	ClusterTendency	0.033059419244179
log-sigma-3-0-mm-3D	glcm	Contrast	0.02274508347876298
log-sigma-3-0-mm-3D	glcm	Correlation	0.1837002491530024
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.02274508347876298
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	0.1536029879233181
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.022151112239053843
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.9499466363994752
log-sigma-3-0-mm-3D	glcm	JointEntropy	0.19900108965026903
log-sigma-3-0-mm-3D	glcm	Imc1	-0.1402101823067355
log-sigma-3-0-mm-3D	glcm	Imc2	0.1084848487983004
log-sigma-3-0-mm-3D	glcm	Idm	0.9886274582606186
log-sigma-3-0-mm-3D	glcm	Idmn	0.9954509833042475
log-sigma-3-0-mm-3D	glcm	Id	0.9886274582606186
log-sigma-3-0-mm-3D	glcm	Idn	0.9924183055070789
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.02274508347876298
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.974471510917945
log-sigma-3-0-mm-3D	glcm	SumEntropy	0.17625600617150639
log-sigma-3-0-mm-3D	glcm	SumSquares	0.013951125680735494
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	70.31824921956255
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.8549090159238232
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	0.07254549203808837
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.2366561478377338
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	16.517828495233296
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	16.854848745568727
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	16.433573432649435
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.9408359630405664
log-sigma-3-0-mm-3D	glrlm	RunEntropy	2.6141497656013075
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	17.071923261394936
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.20397602080267005
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.29002446316933944
log-sigma-3-0-mm-3D	glrlm	RunVariance	2.893852733787055
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.2536120467908648
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.47030537413237844
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.19943871495548632
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	2.5
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.625
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	0.1875
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	3.25
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	19050.75
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	19071.0
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	19045.6875
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.4375
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.5
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.375
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.510003281873556
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	2.040003281873556
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.12750328187355597
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	1.4999999999999991
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.014134275618374558
log-sigma-3-0-mm-3D	glszm	ZoneVariance	14045.1875
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	4.0171345656504105
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	24.53356890459364
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.08669105619997752
log-sigma-3-0-mm-3D	gldm	DependenceVariance	37.26601655658081
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	269.3462897526502
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.02412316298118343
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	1.0742049469964665
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	415.9328621908127
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	416.9187279151943
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	415.6863957597173
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.9814487632508834
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.011785451724704687
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.03633786633012283
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.005647348073350154
log-sigma-3-0-mm-3D	ngtdm	Busyness	2.0034080383060013
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.26957880049963695
log-sigma-3-0-mm-3D	ngtdm	Complexity	0.02621548057966374
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.0008030026502742271
log-sigma-3-0-mm-3D	ngtdm	Strength	0.21230529827428155
log-sigma-4-0-mm-3D	firstorder	10Percentile	-11.925445556640625
log-sigma-4-0-mm-3D	firstorder	90Percentile	-0.5653340935707075
log-sigma-4-0-mm-3D	firstorder	Energy	24297079.221995905
log-sigma-4-0-mm-3D	firstorder	Entropy	0.41888988054168663
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	6.025699853897095
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.95415132000882
log-sigma-4-0-mm-3D	firstorder	Maximum	6.914457321166992
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	3.5084478565195893
log-sigma-4-0-mm-3D	firstorder	Mean	-7.0212525669551145
log-sigma-4-0-mm-3D	firstorder	Median	-7.746589660644531
log-sigma-4-0-mm-3D	firstorder	Minimum	-13.959007263183594
log-sigma-4-0-mm-3D	firstorder	Range	20.873464584350586
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	2.4686663699679907
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	293.0109274605521
log-sigma-4-0-mm-3D	firstorder	Skewness	0.7255800092601754
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	24297079.221995905
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.8447726903819499
log-sigma-4-0-mm-3D	firstorder	Variance	18.85716385703586
log-sigma-4-0-mm-3D	glcm	Autocorrelation	1.1425239428660485
