Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_46_segment_Pontine 11302018
gradient	firstorder	Mean	17.975993592398506
gradient	firstorder	Median	17.771446228027344
gradient	firstorder	Minimum	8.36479377746582
gradient	firstorder	Range	20.157291412353516
gradient	firstorder	RobustMeanAbsoluteDeviation	3.2760982120969158
gradient	firstorder	RootMeanSquared	318.02661495499285
gradient	firstorder	Skewness	0.221729425370926
gradient	firstorder	TotalEnergy	3539932.4736905955
gradient	firstorder	Uniformity	0.7551020408163265
gradient	firstorder	Variance	32.19531865824415
gradient	glcm	Autocorrelation	1.3870966732288526
gradient	glcm	JointAverage	1.1803883511003217
gradient	glcm	ClusterProminence	0.2675177085904
gradient	glcm	ClusterShade	0.1644199418300227
gradient	glcm	ClusterTendency	0.2772764473918674
gradient	glcm	Contrast	0.3081367601442257
gradient	glcm	Correlation	-0.021729700357945185
gradient	glcm	DifferenceAverage	0.3081367601442257
gradient	glcm	DifferenceEntropy	0.8454895899244256
gradient	glcm	DifferenceVariance	0.2005624668694226
gradient	glcm	JointEnergy	0.5067309293625308
gradient	glcm	JointEntropy	1.288992270493229
gradient	glcm	Imc1	-0.08729492312411252
gradient	glcm	Imc2	0.30610011965198497
gradient	glcm	Idm	0.8459316199278871
gradient	glcm	Idmn	0.9383726479711547
gradient	glcm	Id	0.8459316199278871
gradient	glcm	Idn	0.8972877466185915
gradient	glcm	InverseVariance	0.3081367601442257
gradient	glcm	MaximumProbability	0.6655432688275653
gradient	glcm	SumEntropy	0.9808555103490038
gradient	glcm	SumSquares	0.14635330188402326
gradient	glrlm	GrayLevelNonUniformity	15.671133662280623
gradient	glrlm	GrayLevelNonUniformityNormalized	0.6804081211185063
gradient	glrlm	GrayLevelVariance	0.15979593944074683
gradient	glrlm	HighGrayLevelRunEmphasis	1.6022778650950993
gradient	glrlm	LongRunEmphasis	2.9708524140296713
gradient	glrlm	LongRunHighGrayLevelEmphasis	3.7785699800887684
gradient	glrlm	LongRunLowGrayLevelEmphasis	2.768923022514897
gradient	glrlm	LowGrayLevelRunEmphasis	0.8494305337262253
gradient	glrlm	RunEntropy	1.8116013635527288
gradient	glrlm	RunLengthNonUniformity	11.14313940720787
gradient	glrlm	RunLengthNonUniformityNormalized	0.47368870523062
gradient	glrlm	RunPercentage	0.654945054945055
gradient	glrlm	RunVariance	0.4549504573157745
gradient	glrlm	ShortRunEmphasis	0.6519111726816331
gradient	glrlm	ShortRunHighGrayLevelEmphasis	1.2028291125357327
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.5141816877181081
gradient	glszm	GrayLevelNonUniformity	1.6666666666666667
gradient	glszm	GrayLevelNonUniformityNormalized	0.5555555555555556
gradient	glszm	GrayLevelVariance	0.2222222222222222
gradient	glszm	HighGrayLevelZoneEmphasis	3.0
gradient	glszm	LargeAreaEmphasis	305.6666666666667
gradient	glszm	LargeAreaHighGrayLevelEmphasis	322.6666666666667
gradient	glszm	LargeAreaLowGrayLevelEmphasis	301.4166666666667
gradient	glszm	LowGrayLevelZoneEmphasis	0.5
gradient	glszm	SizeZoneNonUniformity	1.0
gradient	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333
gradient	glszm	SmallAreaEmphasis	0.35453703703703704
gradient	glszm	SmallAreaHighGrayLevelEmphasis	1.417037037037037
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.08891203703703704
gradient	glszm	ZoneEntropy	1.5849625007211552
gradient	glszm	ZonePercentage	0.08571428571428572
gradient	glszm	ZoneVariance	169.55555555555557
gradient	gldm	DependenceEntropy	3.2891793599761616
gradient	gldm	DependenceNonUniformity	4.542857142857143
gradient	gldm	DependenceNonUniformityNormalized	0.12979591836734694
gradient	gldm	DependenceVariance	15.799183673469388
gradient	gldm	GrayLevelNonUniformity	26.428571428571427
gradient	gldm	GrayLevelVariance	0.12244897959183673
gradient	gldm	HighGrayLevelEmphasis	1.4285714285714286
gradient	gldm	LargeDependenceEmphasis	115.22857142857143
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	120.8
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	113.83571428571429
gradient	gldm	LowGrayLevelEmphasis	0.8928571428571429
gradient	gldm	SmallDependenceEmphasis	0.044391498074214164
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.15153435521707134
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.01760578378849988
gradient	ngtdm	Busyness	4.707161769390031
gradient	ngtdm	Coarseness	0.18588696179723294
gradient	ngtdm	Complexity	0.3074064828989408
gradient	ngtdm	Contrast	0.03448220896439935
gradient	ngtdm	Strength	0.20291868642548366
log-sigma-1-0-mm-3D	firstorder	10Percentile	-14.736198043823242
log-sigma-1-0-mm-3D	firstorder	90Percentile	6.070560932159425
log-sigma-1-0-mm-3D	firstorder	Energy	3038167.8347690385
log-sigma-1-0-mm-3D	firstorder	Entropy	0.8980587934501653
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	16.098700881004333
log-sigma-1-0-mm-3D	firstorder	Kurtosis	1.8833141179869084
log-sigma-1-0-mm-3D	firstorder	Maximum	11.414297103881836
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	7.479560778481618
log-sigma-1-0-mm-3D	firstorder	Mean	-5.498701020649501
log-sigma-1-0-mm-3D	firstorder	Median	-8.34210205078125
log-sigma-1-0-mm-3D	firstorder	Minimum	-16.44965171813965
log-sigma-1-0-mm-3D	firstorder	Range	27.863948822021484
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	5.84029722213745
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	294.6265352596663
log-sigma-1-0-mm-3D	firstorder	Skewness	0.5034114031232017
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	3038167.8347690385
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.5689795918367347
log-sigma-1-0-mm-3D	firstorder	Variance	73.7801785905818
log-sigma-1-0-mm-3D	glcm	Autocorrelation	1.8450207521975388
log-sigma-1-0-mm-3D	glcm	JointAverage	1.3297228731124742
log-sigma-1-0-mm-3D	glcm	ClusterProminence	0.6952228775835844
log-sigma-1-0-mm-3D	glcm	ClusterShade	0.30186054182201777
log-sigma-1-0-mm-3D	glcm	ClusterTendency	0.5950969109345329
log-sigma-1-0-mm-3D	glcm	Contrast	0.28829573427976773
log-sigma-1-0-mm-3D	glcm	Correlation	0.3442813100963175
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.28829573427976773
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	0.8134836780214806
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.1917178528899702
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.3665858245028794
log-sigma-1-0-mm-3D	glcm	JointEntropy	1.6835351266368344
log-sigma-1-0-mm-3D	glcm	Imc1	-0.15718625741719533
log-sigma-1-0-mm-3D	glcm	Imc2	0.39463135769185775
log-sigma-1-0-mm-3D	glcm	Idm	0.8558521328601162
log-sigma-1-0-mm-3D	glcm	Idmn	0.9423408531440464
log-sigma-1-0-mm-3D	glcm	Id	0.8558521328601162
log-sigma-1-0-mm-3D	glcm	Idn	0.9039014219067442
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.28829573427976773
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.5261292597476419
log-sigma-1-0-mm-3D	glcm	SumEntropy	1.3952393923570663
log-sigma-1-0-mm-3D	glcm	SumSquares	0.22084816130357515
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	12.366946354699651
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.5517645260584257
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	0.22411773697078713
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	2.0225262174160465
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	3.128757681138165
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	5.76572384741773
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	2.4695161395682734
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.7443684456459886
log-sigma-1-0-mm-3D	glrlm	RunEntropy	2.0156219024503343
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	11.54415960239293
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.5088244711552279
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.6417582417582418
log-sigma-1-0-mm-3D	glrlm	RunVariance	0.3793016425736643
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.6119168680087975
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.2857781531540193
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.44345154672249215
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	348.5
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	530.0
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	303.125
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.005000286960514234
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.017396981175390267
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.001901113406795225
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.05714285714285714
log-sigma-1-0-mm-3D	glszm	ZoneVariance	42.25
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	3.682734717428085
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	4.314285714285714
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.12326530612244897
log-sigma-1-0-mm-3D	gldm	DependenceVariance	9.986938775510204
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	19.914285714285715
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	0.21551020408163266
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	1.9428571428571428
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	116.37142857142857
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	192.4
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	97.36428571428571
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.7642857142857142
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.011961252367363973
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.02539973874184293
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.008601630773744234
log-sigma-1-0-mm-3D	ngtdm	Busyness	40.65335576259488
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.21523438436663733
log-sigma-1-0-mm-3D	ngtdm	Complexity	0.2654913029393952
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.055856354538266054
log-sigma-1-0-mm-3D	ngtdm	Strength	0.22047390859043722
log-sigma-2-0-mm-3D	firstorder	10Percentile	-10.279355239868163
log-sigma-2-0-mm-3D	firstorder	90Percentile	-7.0158641815185545
log-sigma-2-0-mm-3D	firstorder	Energy	2970825.130170505
log-sigma-2-0-mm-3D	firstorder	Entropy	-3.203426503814917e-16
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	2.1746139526367188
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.539279164417604
log-sigma-2-0-mm-3D	firstorder	Maximum	-5.219927787780762
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	1.1830019658925581
log-sigma-2-0-mm-3D	firstorder	Mean	-8.660550703321185
log-sigma-2-0-mm-3D	firstorder	Median	-8.79403305053711
log-sigma-2-0-mm-3D	firstorder	Minimum	-11.407487869262695
log-sigma-2-0-mm-3D	firstorder	Range	6.187560081481934
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	0.8426665239373352
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	291.3429559897949
log-sigma-2-0-mm-3D	firstorder	Skewness	0.20141762187830226
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	2970825.130170505
log-sigma-2-0-mm-3D	firstorder	Uniformity	1.0
log-sigma-2-0-mm-3D	firstorder	Variance	2.043288379488761
log-sigma-2-0-mm-3D	glcm	Autocorrelation	1.0
log-sigma-2-0-mm-3D	glcm	JointAverage	1.0
log-sigma-2-0-mm-3D	glcm	ClusterProminence	0.0
log-sigma-2-0-mm-3D	glcm	ClusterShade	0.0
log-sigma-2-0-mm-3D	glcm	ClusterTendency	0.0
log-sigma-2-0-mm-3D	glcm	Contrast	0.0
log-sigma-2-0-mm-3D	glcm	Correlation	1.0
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.0
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	-3.2034265038149176e-16
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.0
log-sigma-2-0-mm-3D	glcm	JointEnergy	1.0
log-sigma-2-0-mm-3D	glcm	JointEntropy	-3.2034265038149176e-16
log-sigma-2-0-mm-3D	glcm	Imc1	0.0
log-sigma-2-0-mm-3D	glcm	Imc2	0.0
log-sigma-2-0-mm-3D	glcm	Idm	1.0
log-sigma-2-0-mm-3D	glcm	Idmn	1.0
log-sigma-2-0-mm-3D	glcm	Id	1.0
log-sigma-2-0-mm-3D	glcm	Idn	1.0
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.0
log-sigma-2-0-mm-3D	glcm	MaximumProbability	1.0
log-sigma-2-0-mm-3D	glcm	SumEntropy	-3.2034265038149176e-16
log-sigma-2-0-mm-3D	glcm	SumSquares	0.0
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	17.615384615384617
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	1.0
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	0.0
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.0
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	5.125514284801823
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	5.125514284801823
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	5.125514284801823
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	1.0
log-sigma-2-0-mm-3D	glrlm	RunEntropy	1.347709605642586
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	7.536879758060009
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4298198754969969
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.5032967032967032
log-sigma-2-0-mm-3D	glrlm	RunVariance	0.4773558167905072
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.40234086757604476
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.40234086757604476
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.40234086757604476
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	1.0
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	0.0
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	1.0
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	1225.0
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	1225.0
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1225.0
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	1.0
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	1.0
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.0008163265306122449
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.0008163265306122449
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0008163265306122449
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	-3.203426503814917e-16
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.02857142857142857
log-sigma-2-0-mm-3D	glszm	ZoneVariance	0.0
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	3.1281658735933133
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	4.885714285714286
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.13959183673469389
log-sigma-2-0-mm-3D	gldm	DependenceVariance	17.84979591836735
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	35.0
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	0.0
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	1.0
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	211.45714285714286
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	211.45714285714286
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	211.45714285714286
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	1.0
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.006477338248176178
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.006477338248176178
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006477338248176178
log-sigma-2-0-mm-3D	ngtdm	Busyness	0.0
log-sigma-2-0-mm-3D	ngtdm	Coarseness	1000000.0
log-sigma-2-0-mm-3D	ngtdm	Complexity	0.0
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.0
log-sigma-2-0-mm-3D	ngtdm	Strength	0.0
log-sigma-3-0-mm-3D	firstorder	10Percentile	-13.42637767791748
log-sigma-3-0-mm-3D	firstorder	90Percentile	-6.643755054473877
log-sigma-3-0-mm-3D	firstorder	Energy	2938670.0299518243
log-sigma-3-0-mm-3D	firstorder	Entropy	-3.203426503814917e-16
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	3.6489715576171875
log-sigma-3-0-mm-3D	firstorder	Kurtosis	1.9728565696157305
log-sigma-3-0-mm-3D	firstorder	Maximum	-5.793423652648926
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	2.1374673010378467
log-sigma-3-0-mm-3D	firstorder	Mean	-10.249176556723459
log-sigma-3-0-mm-3D	firstorder	Median	-10.374359130859375
log-sigma-3-0-mm-3D	firstorder	Minimum	-14.882474899291992
log-sigma-3-0-mm-3D	firstorder	Range	9.089051246643066
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	1.5981403738055864
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	289.7619727565479
log-sigma-3-0-mm-3D	firstorder	Skewness	0.10263278948789471
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	2938670.0299518243
log-sigma-3-0-mm-3D	firstorder	Uniformity	1.0
log-sigma-3-0-mm-3D	firstorder	Variance	6.461169709597144
log-sigma-3-0-mm-3D	glcm	Autocorrelation	1.0
log-sigma-3-0-mm-3D	glcm	JointAverage	1.0
log-sigma-3-0-mm-3D	glcm	ClusterProminence	0.0
log-sigma-3-0-mm-3D	glcm	ClusterShade	0.0
log-sigma-3-0-mm-3D	glcm	ClusterTendency	0.0
log-sigma-3-0-mm-3D	glcm	Contrast	0.0
log-sigma-3-0-mm-3D	glcm	Correlation	1.0
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.0
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	-3.2034265038149176e-16
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.0
log-sigma-3-0-mm-3D	glcm	JointEnergy	1.0
log-sigma-3-0-mm-3D	glcm	JointEntropy	-3.2034265038149176e-16
log-sigma-3-0-mm-3D	glcm	Imc1	0.0
log-sigma-3-0-mm-3D	glcm	Imc2	0.0
log-sigma-3-0-mm-3D	glcm	Idm	1.0
log-sigma-3-0-mm-3D	glcm	Idmn	1.0
log-sigma-3-0-mm-3D	glcm	Id	1.0
log-sigma-3-0-mm-3D	glcm	Idn	1.0
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.0
log-sigma-3-0-mm-3D	glcm	MaximumProbability	1.0
log-sigma-3-0-mm-3D	glcm	SumEntropy	-3.2034265038149176e-16
log-sigma-3-0-mm-3D	glcm	SumSquares	0.0
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	17.615384615384617
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	1.0
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	0.0
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.0
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	5.125514284801823
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	5.125514284801823
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	5.125514284801823
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	1.0
log-sigma-3-0-mm-3D	glrlm	RunEntropy	1.347709605642586
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	7.536879758060009
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4298198754969969
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.5032967032967032
log-sigma-3-0-mm-3D	glrlm	RunVariance	0.4773558167905072
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.40234086757604476
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.40234086757604476
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.40234086757604476
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	0.0
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	1.0
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	1225.0
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	1225.0
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1225.0
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	1.0
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.0008163265306122449
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.0008163265306122449
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0008163265306122449
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	-3.203426503814917e-16
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.02857142857142857
log-sigma-3-0-mm-3D	glszm	ZoneVariance	0.0
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	3.1281658735933133
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	4.885714285714286
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.13959183673469389
log-sigma-3-0-mm-3D	gldm	DependenceVariance	17.84979591836735
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	35.0
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.0
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	1.0
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	211.45714285714286
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	211.45714285714286
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	211.45714285714286
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	1.0
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.006477338248176178
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.006477338248176178
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006477338248176178
log-sigma-3-0-mm-3D	ngtdm	Busyness	0.0
log-sigma-3-0-mm-3D	ngtdm	Coarseness	1000000.0
log-sigma-3-0-mm-3D	ngtdm	Complexity	0.0
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.0
log-sigma-3-0-mm-3D	ngtdm	Strength	0.0
log-sigma-4-0-mm-3D	firstorder	10Percentile	-10.902291870117187
log-sigma-4-0-mm-3D	firstorder	90Percentile	-7.964565086364746
log-sigma-4-0-mm-3D	firstorder	Energy	2957210.128619317
log-sigma-4-0-mm-3D	firstorder	Entropy	-3.203426503814917e-16
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	1.436492919921875
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.34472557042996
log-sigma-4-0-mm-3D	firstorder	Maximum	-7.148324966430664
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	0.9342200734663982
log-sigma-4-0-mm-3D	firstorder	Mean	-9.32758252280099
log-sigma-4-0-mm-3D	firstorder	Median	-9.21664810180664
log-sigma-4-0-mm-3D	firstorder	Minimum	-11.708785057067871
log-sigma-4-0-mm-3D	firstorder	Range	4.560460090637207
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	0.6635270347647543
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	290.67459118497425
log-sigma-4-0-mm-3D	firstorder	Skewness	-0.02953412986027633
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	2957210.128619317
log-sigma-4-0-mm-3D	firstorder	Uniformity	1.0
log-sigma-4-0-mm-3D	firstorder	Variance	1.2636785128332377
log-sigma-4-0-mm-3D	glcm	Autocorrelation	1.0
log-sigma-4-0-mm-3D	glcm	JointAverage	1.0
log-sigma-4-0-mm-3D	glcm	ClusterProminence	0.0
log-sigma-4-0-mm-3D	glcm	ClusterShade	0.0
log-sigma-4-0-mm-3D	glcm	ClusterTendency	0.0
log-sigma-4-0-mm-3D	glcm	Contrast	0.0
log-sigma-4-0-mm-3D	glcm	Correlation	1.0
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.0
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.0
log-sigma-4-0-mm-3D	glcm	JointEnergy	1.0
log-sigma-4-0-mm-3D	glcm	JointEntropy	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	Imc1	0.0
log-sigma-4-0-mm-3D	glcm	Imc2	0.0
log-sigma-4-0-mm-3D	glcm	Idm	1.0
log-sigma-4-0-mm-3D	glcm	Idmn	1.0
log-sigma-4-0-mm-3D	glcm	Id	1.0
log-sigma-4-0-mm-3D	glcm	Idn	1.0
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.0
log-sigma-4-0-mm-3D	glcm	MaximumProbability	1.0
