Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_30_segment_Rt Parietal
logarithm	gldm	SmallDependenceLowGrayLevelEmphasis	0.00024869233302912236
logarithm	ngtdm	Busyness	1.6495905295652644
logarithm	ngtdm	Coarseness	0.0009877002741070934
logarithm	ngtdm	Complexity	96.55604236941717
logarithm	ngtdm	Contrast	0.003173378089675999
logarithm	ngtdm	Strength	0.9078726741312219
gradient	firstorder	10Percentile	6.453238201141358
gradient	firstorder	90Percentile	68.43318939208984
gradient	firstorder	Energy	1399910171.335445
gradient	firstorder	Entropy	1.7706679546458033
gradient	firstorder	InterquartileRange	35.148470878601074
gradient	firstorder	Kurtosis	3.6440547177435754
gradient	firstorder	Maximum	157.8563690185547
gradient	firstorder	MeanAbsoluteDeviation	19.84371163810023
gradient	firstorder	Mean	32.554646029800914
gradient	firstorder	Median	27.085820198059082
gradient	firstorder	Minimum	0.5479111671447754
gradient	firstorder	Range	157.3084578514099
gradient	firstorder	RobustMeanAbsoluteDeviation	14.433821234314493
gradient	firstorder	RootMeanSquared	333.4549889465317
gradient	firstorder	Skewness	0.9953333479875134
gradient	firstorder	TotalEnergy	1399910171.335445
gradient	firstorder	Uniformity	0.34222720479268887
gradient	firstorder	Variance	599.6370573254446
gradient	glcm	Autocorrelation	3.6913525240708087
gradient	glcm	JointAverage	1.7858278078639271
gradient	glcm	ClusterProminence	30.161463154311246
gradient	glcm	ClusterShade	5.056356412771582
gradient	glcm	ClusterTendency	2.8080513037845667
gradient	glcm	Contrast	0.7997992602389933
gradient	glcm	Correlation	0.5561409443789702
gradient	glcm	DifferenceAverage	0.5433722015741673
gradient	glcm	DifferenceEntropy	1.3750663665688536
gradient	glcm	DifferenceVariance	0.501967864900008
gradient	glcm	JointEnergy	0.1825634407572713
gradient	glcm	JointEntropy	3.176611791414984
gradient	glcm	Imc1	-0.15416834766915538
gradient	glcm	Imc2	0.6349138588936927
gradient	glcm	Idm	0.7536943587422068
gradient	glcm	Idmn	0.9848175774602507
gradient	glcm	Id	0.7663270714100846
gradient	glcm	Idn	0.9354755377209264
gradient	glcm	InverseVariance	0.3617798614480728
gradient	glcm	MaximumProbability	0.3672408479585301
gradient	glcm	SumEntropy	2.433114213120937
gradient	glcm	SumSquares	0.9019626410058902
gradient	glrlm	GrayLevelNonUniformity	1780.0933255893847
gradient	glrlm	GrayLevelNonUniformityNormalized	0.2847860566874749
gradient	glrlm	GrayLevelVariance	1.0527136785297508
gradient	glrlm	HighGrayLevelRunEmphasis	5.809309414423078
gradient	glrlm	LongRunEmphasis	9.255151589158295
gradient	glrlm	LongRunHighGrayLevelEmphasis	21.8380185077552
gradient	glrlm	LongRunLowGrayLevelEmphasis	7.436820859191865
gradient	glrlm	LowGrayLevelRunEmphasis	0.41353965861983966
gradient	glrlm	RunEntropy	3.697812967245369
gradient	glrlm	RunLengthNonUniformity	2744.029981561791
gradient	glrlm	RunLengthNonUniformityNormalized	0.4372657632906312
gradient	glrlm	RunPercentage	0.4963890755789087
gradient	glrlm	RunVariance	5.1350706044358425
gradient	glrlm	ShortRunEmphasis	0.6859579671085607
gradient	glrlm	ShortRunHighGrayLevelEmphasis	4.469356306452504
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.24764015086841534
gradient	glszm	GrayLevelNonUniformity	24.84375
gradient	glszm	GrayLevelNonUniformityNormalized	0.194091796875
gradient	glszm	GrayLevelVariance	2.71282958984375
gradient	glszm	HighGrayLevelZoneEmphasis	12.4296875
gradient	glszm	LargeAreaEmphasis	395968.9375
gradient	glszm	LargeAreaHighGrayLevelEmphasis	962442.6875
gradient	glszm	LargeAreaLowGrayLevelEmphasis	285607.0163201973
gradient	glszm	LowGrayLevelZoneEmphasis	0.33503458935657593
gradient	glszm	SizeZoneNonUniformity	29.96875
gradient	glszm	SizeZoneNonUniformityNormalized	0.234130859375
gradient	glszm	SmallAreaEmphasis	0.4978934828350829
gradient	glszm	SmallAreaHighGrayLevelEmphasis	6.449141968015754
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.1409197387769696
gradient	glszm	ZoneEntropy	5.019968600755385
gradient	glszm	ZonePercentage	0.010166799046862589
gradient	glszm	ZoneVariance	386294.3708496094
gradient	gldm	DependenceEntropy	5.718306551472622
gradient	gldm	DependenceNonUniformity	711.1375694996028
gradient	gldm	DependenceNonUniformityNormalized	0.05648431846700579
gradient	gldm	DependenceVariance	58.642655208156555
gradient	gldm	GrayLevelNonUniformity	4308.640508339952
gradient	gldm	GrayLevelVariance	0.9460661253273492
gradient	gldm	HighGrayLevelEmphasis	4.316600476568706
gradient	gldm	LargeDependenceEmphasis	257.28022239872917
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	534.1183478951549
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	211.2833995283843
gradient	gldm	LowGrayLevelEmphasis	0.5675810036219942
gradient	gldm	SmallDependenceEmphasis	0.020133680256965544
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.17236799578244807
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.007470540298078886
gradient	ngtdm	Busyness	128.16081781457132
gradient	ngtdm	Coarseness	0.0006146662020564476
gradient	ngtdm	Complexity	12.520069575231672
gradient	ngtdm	Contrast	0.0199621672148841
gradient	ngtdm	Strength	0.024165485152832476
log-sigma-1-0-mm-3D	firstorder	10Percentile	-36.51092185974121
log-sigma-1-0-mm-3D	firstorder	90Percentile	19.18105621337891
log-sigma-1-0-mm-3D	firstorder	Energy	1092597353.4606972
log-sigma-1-0-mm-3D	firstorder	Entropy	1.9213966795856365
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	27.98931574821472
log-sigma-1-0-mm-3D	firstorder	Kurtosis	3.622360516013548
log-sigma-1-0-mm-3D	firstorder	Maximum	115.64410400390625
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	17.61018691440711
log-sigma-1-0-mm-3D	firstorder	Mean	-6.26355539658436
log-sigma-1-0-mm-3D	firstorder	Median	-2.512931704521179
log-sigma-1-0-mm-3D	firstorder	Minimum	-105.95330047607422
log-sigma-1-0-mm-3D	firstorder	Range	221.59740447998047
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	11.968013314922247
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	294.58946184384087
log-sigma-1-0-mm-3D	firstorder	Skewness	-0.5402785306186919
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	1092597353.4606972
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.3137012682632623
log-sigma-1-0-mm-3D	firstorder	Variance	501.8521411883212
log-sigma-1-0-mm-3D	glcm	Autocorrelation	28.550069922840088
log-sigma-1-0-mm-3D	glcm	JointAverage	5.295576636868396
log-sigma-1-0-mm-3D	glcm	ClusterProminence	26.58722812618948
log-sigma-1-0-mm-3D	glcm	ClusterShade	-2.6700607914277157
log-sigma-1-0-mm-3D	glcm	ClusterTendency	2.781856051362586
log-sigma-1-0-mm-3D	glcm	Contrast	0.7545967055805989
log-sigma-1-0-mm-3D	glcm	Correlation	0.5727754401539871
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.5425474812299236
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	1.332929503143288
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.45337559488802714
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.14256022835332993
log-sigma-1-0-mm-3D	glcm	JointEntropy	3.477103425487541
log-sigma-1-0-mm-3D	glcm	Imc1	-0.1743033549616036
log-sigma-1-0-mm-3D	glcm	Imc2	0.6791127570850757
log-sigma-1-0-mm-3D	glcm	Idm	0.7496547100180617
log-sigma-1-0-mm-3D	glcm	Idmn	0.9927070809426592
log-sigma-1-0-mm-3D	glcm	Id	0.7600974327794366
log-sigma-1-0-mm-3D	glcm	Idn	0.9522246885248286
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.3925655888844535
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.2758219692161567
log-sigma-1-0-mm-3D	glcm	SumEntropy	2.6766016753665864
log-sigma-1-0-mm-3D	glcm	SumSquares	0.8841131892357961
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	1760.299385353319
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.27290512572570136
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	1.0921015292601262
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	27.213366752094416
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	6.863255062813296
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	210.12231092117398
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.24952427767730867
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.04512278384097742
log-sigma-1-0-mm-3D	glrlm	RunEntropy	3.935322265077303
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	2545.077160055459
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.3900795356248111
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.5122197103928636
log-sigma-1-0-mm-3D	glrlm	RunVariance	2.9227727687467295
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.6431409775776568
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	17.001652152714854
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.0307437162279995
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	29.623376623376622
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.19235958846348455
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	3.7185444425704164
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	31.863636363636363
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	302675.33766233764
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	9060906.292207792
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	10672.542451407093
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.07137873920612016
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	30.428571428571427
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.19758812615955473
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.45493121077725784
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	15.189220697709212
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.033872846601472745
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	5.268772960632506
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.012231930103256553
log-sigma-1-0-mm-3D	glszm	ZoneVariance	295991.7443076405
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	6.23221166749343
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	548.4254169976172
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.0435603984906765
log-sigma-1-0-mm-3D	gldm	DependenceVariance	42.38754170922496
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	3949.498967434472
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	0.8919446072472006
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	28.61104050833995
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	229.59253375694996
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	7153.923510722796
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	7.974619268652949
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.04117919082880409
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.01904665240326058
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.552326977268112
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0010720145329478966
log-sigma-1-0-mm-3D	ngtdm	Busyness	16.430865825599138
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.0007997520229661701
log-sigma-1-0-mm-3D	ngtdm	Complexity	17.979156118465482
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.007760572495191064
log-sigma-1-0-mm-3D	ngtdm	Strength	0.03731577376720689
log-sigma-2-0-mm-3D	firstorder	10Percentile	-44.4227668762207
log-sigma-2-0-mm-3D	firstorder	90Percentile	20.387132263183595
log-sigma-2-0-mm-3D	firstorder	Energy	1062230366.1968158
log-sigma-2-0-mm-3D	firstorder	Entropy	2.103842425288234
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	35.41895866394043
log-sigma-2-0-mm-3D	firstorder	Kurtosis	3.0514041371389427
log-sigma-2-0-mm-3D	firstorder	Maximum	60.66810607910156
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	20.682849661164607
log-sigma-2-0-mm-3D	firstorder	Mean	-10.686868987180961
log-sigma-2-0-mm-3D	firstorder	Median	-9.602452754974365
log-sigma-2-0-mm-3D	firstorder	Minimum	-102.37894439697266
log-sigma-2-0-mm-3D	firstorder	Range	163.04705047607422
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	14.61833288505224
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	290.4667939632672
log-sigma-2-0-mm-3D	firstorder	Skewness	-0.44688152903419764
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	1062230366.1968158
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.2728095535811734
log-sigma-2-0-mm-3D	firstorder	Variance	668.8706188585235
log-sigma-2-0-mm-3D	glcm	Autocorrelation	26.940041234974508
log-sigma-2-0-mm-3D	glcm	JointAverage	5.100738080544199
log-sigma-2-0-mm-3D	glcm	ClusterProminence	53.02906220368355
log-sigma-2-0-mm-3D	glcm	ClusterShade	-4.165155826225342
log-sigma-2-0-mm-3D	glcm	ClusterTendency	4.154338834031715
log-sigma-2-0-mm-3D	glcm	Contrast	0.4646513248778514
log-sigma-2-0-mm-3D	glcm	Correlation	0.7989370000471434
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.39927141013762657
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	1.0916027839627271
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.2998013908972212
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.1368120154448619
log-sigma-2-0-mm-3D	glcm	JointEntropy	3.469672962505821
log-sigma-2-0-mm-3D	glcm	Imc1	-0.3573934876004143
log-sigma-2-0-mm-3D	glcm	Imc2	0.8759878693207257
log-sigma-2-0-mm-3D	glcm	Idm	0.8069022864052092
log-sigma-2-0-mm-3D	glcm	Idmn	0.9929489175691775
log-sigma-2-0-mm-3D	glcm	Id	0.8109533507269293
log-sigma-2-0-mm-3D	glcm	Idn	0.9563554965930712
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.3449690643156754
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.24201366680054523
log-sigma-2-0-mm-3D	glcm	SumEntropy	2.9407443947192604
log-sigma-2-0-mm-3D	glcm	SumSquares	1.1547475397273914
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	1417.0079133664808
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.2574521133947718
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	1.2513374193536335
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	25.12276391556223
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	10.067484710888634
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	293.6736021305356
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.4093831872287565
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.052325916563051425
log-sigma-2-0-mm-3D	glrlm	RunEntropy	4.356568863484534
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	1769.6886159909377
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.3135677356684195
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.4372029082910735
log-sigma-2-0-mm-3D	glrlm	RunVariance	4.465187291460337
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.5616680469850371
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	13.539666325862443
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.031200528388743317
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	11.142857142857142
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.1989795918367347
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	3.248724489795918
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	27.892857142857142
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	722863.6428571428
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	20035222.67857143
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	28132.269206399822
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.08611888058794946
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	5.142857142857143
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.09183673469387756
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.28369026011097437
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	10.400374843598359
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.009905734639480536
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	4.984966568396692
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.004447974583002383
log-sigma-2-0-mm-3D	glszm	ZoneVariance	672318.968112245
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	6.420990492078721
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	599.8295472597299
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.04764333179187688
log-sigma-2-0-mm-3D	gldm	DependenceVariance	39.62126430131961
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	3434.6722795869737
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	1.1249021595741793
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	26.84003177124702
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	284.00333598093727
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	8287.128355837967
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	11.477607389381488
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.04711125542353557
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.009989574522561566
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.2641531426062214
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0005225503203744458
log-sigma-2-0-mm-3D	ngtdm	Busyness	17.12265459912496
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.001193424546927976
log-sigma-2-0-mm-3D	ngtdm	Complexity	7.599698726985514
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.011063472802307421
log-sigma-2-0-mm-3D	ngtdm	Strength	0.03092402957367592
log-sigma-3-0-mm-3D	firstorder	10Percentile	-44.787493515014646
log-sigma-3-0-mm-3D	firstorder	90Percentile	19.16846046447754
log-sigma-3-0-mm-3D	firstorder	Energy	1047078632.0289551
log-sigma-3-0-mm-3D	firstorder	Entropy	2.019594620588758
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	31.543403387069702
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.9556569757882762
log-sigma-3-0-mm-3D	firstorder	Maximum	50.439239501953125
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	18.93060772734325
log-sigma-3-0-mm-3D	firstorder	Mean	-12.613769834640127
log-sigma-3-0-mm-3D	firstorder	Median	-11.570456504821777
log-sigma-3-0-mm-3D	firstorder	Minimum	-102.5051498413086
log-sigma-3-0-mm-3D	firstorder	Range	152.94438934326172
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	13.127236828454413
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	288.38773322156607
log-sigma-3-0-mm-3D	firstorder	Skewness	-0.37473585564159145
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	1047078632.0289551
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.28997162921011604
log-sigma-3-0-mm-3D	firstorder	Variance	576.6393840159625
log-sigma-3-0-mm-3D	glcm	Autocorrelation	25.958439452498126
log-sigma-3-0-mm-3D	glcm	JointAverage	5.007712560889006
log-sigma-3-0-mm-3D	glcm	ClusterProminence	42.65237232489369
log-sigma-3-0-mm-3D	glcm	ClusterShade	-2.729613239289994
log-sigma-3-0-mm-3D	glcm	ClusterTendency	3.8204672867105796
log-sigma-3-0-mm-3D	glcm	Contrast	0.29564594083073614
log-sigma-3-0-mm-3D	glcm	Correlation	0.8565129090091077
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.28749798603469545
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	0.8789474348912945
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.20980439050510252
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.16597334310442563
log-sigma-3-0-mm-3D	glcm	JointEntropy	3.142793061161119
log-sigma-3-0-mm-3D	glcm	Imc1	-0.4642337918012877
log-sigma-3-0-mm-3D	glcm	Imc2	0.9191949267813365
log-sigma-3-0-mm-3D	glcm	Idm	0.8570658024622564
log-sigma-3-0-mm-3D	glcm	Idmn	0.9954626614824178
log-sigma-3-0-mm-3D	glcm	Id	0.8576089994486591
log-sigma-3-0-mm-3D	glcm	Idn	0.9681463121605453
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.28036852558815994
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.29947343801014475
log-sigma-3-0-mm-3D	glcm	SumEntropy	2.8280214257128815
log-sigma-3-0-mm-3D	glcm	SumSquares	1.029028306885329
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	1284.5051405773897
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.28185876400001797
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	1.0604745307940486
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	24.582969074567604
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	13.897975149262091
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	380.0787945623678
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.5949154013472733
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.051142394370869884
log-sigma-3-0-mm-3D	glrlm	RunEntropy	4.612599769254071
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	1071.3348278068522
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.22674338368429348
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.3622716441620334
log-sigma-3-0-mm-3D	glrlm	RunVariance	5.500116357429083
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.43512865589289623
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	10.316123565277463
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.02342095324753977
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	6.589743589743589
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.16896778435239973
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	3.019066403681788
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	26.256410256410255
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	1078115.8461538462
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	28495039.666666668
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	43282.07826239898
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.08964434705506133
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	2.641025641025641
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.06771860618014464
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.21499291369948553
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	7.362442788621077
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.009482792811988057
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	4.9264278598878795
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.003097696584590945
log-sigma-3-0-mm-3D	glszm	ZoneVariance	973902.7626561474
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	6.3271233179521715
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	645.425099285147
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.051264900658073626
log-sigma-3-0-mm-3D	gldm	DependenceVariance	31.666483315363696
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	3650.7428117553613
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.9857158656245328
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	25.83582208101668
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	340.7558379666402
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	9247.324781572677
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	14.875298451151709
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.04731507814934287
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.006366721757978831
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.1650895696685218
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0003541623908270713
log-sigma-3-0-mm-3D	ngtdm	Busyness	15.037313894847921
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.0013347446165844446
log-sigma-3-0-mm-3D	ngtdm	Complexity	6.412112920017438
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.008001227870062097
log-sigma-3-0-mm-3D	ngtdm	Strength	0.036182451149637564
log-sigma-4-0-mm-3D	firstorder	10Percentile	-42.5912166595459
log-sigma-4-0-mm-3D	firstorder	90Percentile	14.67563467025757
log-sigma-4-0-mm-3D	firstorder	Energy	1037123832.6357241
log-sigma-4-0-mm-3D	firstorder	Entropy	1.8941001026737858
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	28.602590024471283
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.7767141154581445
log-sigma-4-0-mm-3D	firstorder	Maximum	39.82014846801758
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	17.09837309298917
log-sigma-4-0-mm-3D	firstorder	Mean	-13.791439505128857
log-sigma-4-0-mm-3D	firstorder	Median	-12.329259872436523
log-sigma-4-0-mm-3D	firstorder	Minimum	-91.53050994873047
log-sigma-4-0-mm-3D	firstorder	Range	131.35065841674805
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	11.889741189707355
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	287.01357754685574
log-sigma-4-0-mm-3D	firstorder	Skewness	-0.22621118900233467
